id,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,solvent,permeance,pressure,temperature,solvent_smiles,solute_smiles,secondary_solute_smiles,solute_category,rejection,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,secondary_solute_ratio,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,membrane_DM150,membrane_DM300,membrane_DM500,membrane_GMT-oNF-2,membrane_SM122,membrane_SS336,membrane_PMPerformance,membrane_SS150101,membrane,process_configuration_CF,process_configuration_DE,process_configuration,nlc_rejection,source
3258,500,82.0,0.0,0,1,Methanol,0.179221384,10.0,22,CO,Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,Unknown,-0.280065882,220.35599999999997,4.295620000000003,220.35599999999997,4.295620000000003,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,0,1,0,0,SS336,1,0,CF,-0.10757146499317775,nf10k
3259,300,87.0,-8.0,0,0,Acetonitrile,2.142857143,20.0,22,C(C)#N,C1=CC=NC(=C1)N,C1=CC=NC(=C1)N,Unknown,0.147284023,94.11699999999999,0.6638,94.11699999999999,0.6638,0.5,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.06868659083086388,nf10k
3260,300,87.0,-8.0,0,0,Tetrahydrofuran,3.4,10.0,25,C1CCOC1,O=CC=C,O=CC=C,Unknown,0.0155,56.064,0.37129999999999996,56.064,0.37129999999999996,0.5,72.107,0.46,0.55,889.0,7.58,16.8,5.7,8.0,81.7,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.0063433713845379635,nf10k
3261,500,82.0,0.0,0,1,Ethanol,0.244542261,20.0,22,C(C)O,CCC(C1=CC=CC=C1)C(=O)O,CCC(C1=CC=CC=C1)C(=O)O,Unknown,0.538192471,164.20399999999995,2.2647999999999997,164.20399999999995,2.2647999999999997,0.5,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,0,0,1,0,0,SS336,1,0,CF,0.33459958451597227,nf10k
3262,300,59.0,-37.5,0,0,n-Heptane,0.225,20.0,22,CCCCCCC,C1=CC=C(C=C1)C(CBr)O,C1=CC=C(C=C1)C(CBr)O,Unknown,-0.120180207,201.063,2.114900000000001,201.063,2.114900000000001,0.5,100.205,4.39,0.39,684.0,1.92,15.3,0.0,0.0,147.4,0,1,0,0,0,0,0,0,DM300,1,0,CF,-0.049675422243300675,nf10k
3263,300,59.0,-37.5,0,0,Methanol,1.23,20.0,22,CO,COC1=C(Br)C=C(OC)C(Br)=C1,COC1=C(Br)C=C(OC)C(Br)=C1,Unknown,0.9,295.95799999999997,3.2288000000000014,295.95799999999997,3.2288000000000014,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.9956786262173575,nf10k
3264,300,59.0,-37.5,0,0,Ethanol,0.7,30.0,25,C(C)O,O=C(C(CC(CC(C(OC)=O)C)(C(OC)=O)C)(CC(C(OC)=O)(CC(C(OC)=O)(C)C)C)C)OC,O=C(C(CC(CC(C(OC)=O)C)(C(OC)=O)C)(CC(C(OC)=O)(CC(C(OC)=O)(C)C)C)C)OC,Unknown,0.964,502.60100000000034,3.093000000000001,502.60100000000034,3.093000000000001,0.5,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,1,0,0,0,0,0,0,DM300,1,0,CF,1.4317982759330046,nf10k
3265,500,82.0,0.0,0,1,Methyl tert-butyl ether,4.065274141,20.0,22,CC(C)(C)OC,c1ccc2c(c1)Cc1ccccc1-2,c1ccc2c(c1)Cc1ccccc1-2,Unknown,0.000705919,166.22299999999998,3.2578000000000014,166.22299999999998,3.2578000000000014,0.5,88.15,1.06,0.36,740.0,2.6,14.8,4.3,5.0,119.8,0,0,0,0,0,1,0,0,SS336,1,0,CF,-0.0001276989795309062,nf10k
3266,300,59.0,-37.5,0,0,Methanol,1.23,20.0,22,CO,O=C(C1=C(F)C(F)=C(F)C(F)=C1F)C2=C(F)C(F)=C(F)C(F)=C2F,O=C(C1=C(F)C(F)=C(F)C(F)=C1F)C2=C(F)C(F)=C(F)C(F)=C2F,Unknown,1.0,362.122,4.3086,362.122,4.3086,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,3.0,nf10k
3267,300,59.0,-37.5,0,0,2-Methyltetrahydrofuran,0.43,20.0,22,CC1CCCO1,O=[N+](C1=C(Br)SC(Br)=C1[N+]([O-])=O)[O-],O=[N+](C1=C(Br)SC(Br)=C1[N+]([O-])=O)[O-],Unknown,0.338362516,331.9290000000001,3.0895000000000006,331.9290000000001,3.0895000000000006,0.5,86.134,0.16,0.47,854.0,7.0,16.9,5.0,4.3,100.2,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.1787240006395191,nf10k
3268,300,59.0,-37.5,0,0,Ethanol,0.85,20.0,22,C(C)O,CCN(C1=CC2=C(C=C1C3=O)OCO2)C=C3C(O)=O,CCN(C1=CC2=C(C=C1C3=O)OCO2)C=C3C(O)=O,Unknown,0.96883107,261.23299999999995,1.4483,261.23299999999995,1.4483,0.5,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,1,0,0,0,0,0,0,DM300,1,0,CF,1.4925633843210293,nf10k
3269,500,59.0,-31.0,0,0,Ethyl acetate,14.53,20.0,30,O(C(C)=O)CC,OC1=CC=CC=C1CC2=CC=CC=C2,OC1=CC=CC=C1CC2=CC=CC=C2,Unknown,0.104,184.23800000000003,2.9830000000000014,184.23800000000003,2.9830000000000014,0.5,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,0,1,0,0,0,0,0,DM500,1,0,CF,0.047207556955907906,nf10k
3270,300,59.0,-37.5,0,0,Methanol,1.23,20.0,22,CO,OC1=CC(C)=CC=C1C,OC1=CC(C)=CC=C1C,Unknown,0.73,122.16699999999997,2.0090399999999997,122.16699999999997,2.0090399999999997,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.5670307091255943,nf10k
3271,220,-1.0,0.0,1,1,n-Hexane,0.17,30.0,25,C(CCC)CC,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C)(C)C7=CC=CC=C7,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C)(C)C7=CC=CC=C7,Unknown,0.98,759.134,16.02749999999996,759.134,16.02749999999996,0.5,86.178,3.9,0.3,661.0,1.88,14.9,0.0,0.0,131.6,0,0,0,0,1,0,0,0,SM122,0,1,DE,1.6777807052660803,nf10k
3272,300,87.0,-8.0,0,0,Ethyl acetate,3.897707231,20.0,22,O(C(C)=O)CC,Cc1ccc(I)cc1,Cc1ccc(I)cc1,Unknown,0.037032411,218.03700000000003,2.5996200000000007,218.03700000000003,2.5996200000000007,0.5,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.015937567917795874,nf10k
3273,500,59.0,-31.0,0,0,Acetonitrile,8.79,10.0,25,C(C)#N,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C)(C)C3=CC=CC=C3,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C)(C)C3=CC=CC=C3,Unknown,0.748,342.52600000000007,7.331900000000007,342.52600000000007,7.331900000000007,0.5,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,1,0,0,0,0,0,DM500,1,0,CF,0.596879478824182,nf10k
3274,300,87.0,-8.0,0,0,Ethanol,0.227163745,20.0,22,C(C)O,CC(C1=CC=C(C=C1)Br)O,CC(C1=CC=C(C=C1)Br)O,Unknown,0.082064448,201.063,2.502400000000001,201.063,2.502400000000001,0.5,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.03671494605920091,nf10k
3275,300,59.0,-37.5,0,0,Methanol,1.54,10.0,22,CO,O=CC1=CC=C(C)O1,O=CC1=CC=C(C)O1,Unknown,0.19,110.11199999999998,1.40052,110.11199999999998,1.40052,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.09097914578884393,nf10k
3276,300,59.0,-37.5,0,0,Methanol,1.54,10.0,22,CO,Nc1ccncc1,Nc1ccncc1,Unknown,0.21,94.11699999999999,0.6638000000000001,94.11699999999999,0.6638000000000001,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.10182351650232342,nf10k
3277,150,59.0,0.0,0,1,Methanol,0.7475,20.0,22,CO,C1=CC=C2C(=C1)C3=C(N2)C=CC(=C3)Br,C1=CC=C2C(=C1)C3=C(N2)C=CC(=C3)Br,Unknown,0.79,246.10699999999997,4.0836000000000015,246.10699999999997,4.0836000000000015,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.6757175447023074,nf10k
3278,300,59.0,-37.5,0,0,Methanol,1.23,20.0,22,CO,COC1=CC(CO)=CC=C1O,COC1=CC(CO)=CC=C1O,Unknown,0.97,154.165,0.8930999999999998,154.165,0.8930999999999998,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,1.508638306165727,nf10k
3279,300,87.0,-8.0,0,0,Acetonitrile,2.142857143,20.0,22,C(C)#N,BrC1=CC=C(C(OC)=O)C=C1,BrC1=CC=C(C(OC)=O)C=C1,Unknown,-0.078703214,215.04599999999996,2.2356999999999996,215.04599999999996,2.2356999999999996,0.5,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,-0.033304394157965204,nf10k
3280,300,87.0,-8.0,0,0,Acetonitrile,2.142857143,20.0,22,C(C)#N,N#CC1=CC=C(N)C=C1,N#CC1=CC=C(N)C=C1,Unknown,0.579990468,118.13899999999998,1.14048,118.13899999999998,1.14048,0.5,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.375708071270892,nf10k
3281,150,59.0,0.0,0,1,Methanol,0.7475,20.0,22,CO,[O-][N+](=O)c1ccc(Cl)cc1,[O-][N+](=O)c1ccc(Cl)cc1,Unknown,0.26,157.55599999999998,2.2481999999999998,157.55599999999998,2.2481999999999998,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.13018179202067184,nf10k
3282,300,59.0,-37.5,0,0,Methanol,1.23,20.0,22,CO,CNC(=N[N+](=O)[O-])NCC1=CN=C(S1)Cl,CNC(=N[N+](=O)[O-])NCC1=CN=C(S1)Cl,Unknown,0.96,249.683,0.6532000000000003,249.683,0.6532000000000003,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,1.387216143280264,nf10k
3283,300,87.0,-8.0,0,0,Methanol,0.101115447,10.0,22,CO,CCOC1=CC=C(C=C1)OCC,CCOC1=CC=C(C=C1)OCC,Unknown,-0.141398306,166.21999999999994,2.484,166.21999999999994,2.484,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,-0.05781755044102959,nf10k
3284,300,59.0,-37.5,0,0,2-Methyltetrahydrofuran,0.21,40.0,25,CC1CCCO1,FC(C(C=C1)=CC=C1C2N=C(C3=CC=C(C(F)(F)F)C=C3)NC2C4=CC=C(C(F)(F)F)C=C4)(F)F,FC(C(C=C1)=CC=C1C2N=C(C3=CC=C(C(F)(F)F)C=C3)NC2C4=CC=C(C(F)(F)F)C=C4)(F)F,Unknown,0.991,502.38,7.5754000000000055,502.38,7.5754000000000055,0.5,86.134,0.16,0.47,854.0,7.0,16.9,5.0,4.3,100.2,0,1,0,0,0,0,0,0,DM300,1,0,CF,1.9999999999999996,nf10k
3285,300,59.0,-37.5,0,0,Methyl tert-butyl ether,0.42,20.0,22,CC(C)(C)OC,C1=CC=NC(=C1)N,C1=CC=NC(=C1)N,Unknown,-0.078826682,94.11699999999999,0.6638,94.11699999999999,0.6638,0.5,88.15,1.06,0.36,740.0,2.6,14.8,4.3,5.0,119.8,0,1,0,0,0,0,0,0,DM300,1,0,CF,-0.03335405447639789,nf10k
3286,500,59.0,-31.0,0,0,Acetone,5.86,20.0,25,CC(=O)C,C=C(C1=CC=CC=C1)CC(C)(C)C2=CC=CC=C2,C=C(C1=CC=CC=C1)CC(C)(C)C2=CC=CC=C2,Unknown,0.628,236.35799999999998,5.067700000000005,236.35799999999998,5.067700000000005,0.5,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,1,0,0,0,0,0,DM500,1,0,CF,0.4282911681913124,nf10k
3287,220,-1.0,0.0,1,1,n-Hexane,0.17,30.0,25,C(CCC)CC,C=C(C1=CC=CC=C1)CC(C)(C)C2=CC=CC=C2,C=C(C1=CC=CC=C1)CC(C)(C)C2=CC=CC=C2,Unknown,0.669,236.35799999999998,5.067700000000005,236.35799999999998,5.067700000000005,0.5,86.178,3.9,0.3,661.0,1.88,14.9,0.0,0.0,131.6,0,0,0,0,1,0,0,0,SM122,0,1,DE,0.47886191629596375,nf10k
3288,150,59.0,0.0,0,1,Methanol,0.88,10.0,22,CO,BrCC1=CC=C(C=C1)CBr,BrCC1=CC=C(C=C1)CBr,Unknown,0.48,263.96,3.4764000000000017,263.96,3.4764000000000017,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.2831622767004755,nf10k
3289,300,59.0,-37.5,0,0,Methanol,1.23,20.0,22,CO,COc1ccc(cc1N)[N+]([O-])=O,COc1ccc(cc1N)[N+]([O-])=O,Unknown,0.52,168.152,1.1856,168.152,1.1856,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.31785492362616824,nf10k
3290,150,59.0,0.0,0,1,Methanol,1.61,10.0,21,CO,CC1(C)CC2(CC(C)(C)C3=C2C=C(O)C(O)=C3)C4=CC(O)=C(O)C=C41,CC1(C)CC2(CC(C)(C)C3=C2C=C(O)C(O)=C3)C4=CC(O)=C(O)C=C41,Unknown,1.0,340.4190000000001,4.1577000000000055,340.4190000000001,4.1577000000000055,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,3.0,nf10k
3291,300,59.0,-37.5,0,0,Methanol,1.23,20.0,22,CO,CC1=NC=CC=C1,CC1=NC=CC=C1,Unknown,0.54,93.12899999999998,1.39002,93.12899999999998,1.39002,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.3362990746103519,nf10k
3292,500,82.0,0.0,0,1,Methanol,0.179221384,10.0,22,CO,C1OC2=C(O1)C=C(C=C2)O,C1OC2=C(O1)C=C(C=C2)O,Unknown,0.19527817,138.12199999999999,1.1209,138.12199999999999,1.1209,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,0,1,0,0,SS336,1,0,CF,0.09381486954435181,nf10k
3293,300,59.0,-37.5,0,0,Acetone,1.69,20.0,22,CC(=O)C,C1COC2=C(C=CC=C2O1)N,C1COC2=C(C=CC=C2O1)N,Unknown,0.767580718,151.16499999999996,1.0399999999999998,151.16499999999996,1.0399999999999998,0.5,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.631863271168483,nf10k
3294,500,59.0,-31.0,0,0,Acetone,6.3,10.0,25,CC(=O)C,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C%11=CC=CC=C%11)CC(C%12=CC=CC=C%12)CC(C)(C)C%13=CC=CC=C%13,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C%11=CC=CC=C%11)CC(C%12=CC=CC=C%12)CC(C)(C)C%13=CC=CC=C%13,Unknown,0.99,1384.0459999999998,29.070900000000094,1384.0459999999998,29.070900000000094,0.5,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,1,0,0,0,0,0,DM500,1,0,CF,1.9586073148417746,nf10k
3295,300,59.0,-37.5,0,0,Methyl tert-butyl ether,0.42,20.0,22,CC(C)(C)OC,CC(C)(C)C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=C(C=C2)OC,CC(C)(C)C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=C(C=C2)OC,Unknown,0.36404992,310.393,4.448400000000004,310.393,4.448400000000004,0.5,88.15,1.06,0.36,740.0,2.6,14.8,4.3,5.0,119.8,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.19589460350465315,nf10k
3296,500,82.0,0.0,0,1,Ethyl acetate,2.439741329,20.0,22,O(C(C)=O)CC,CC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)C,CC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)C,Unknown,-0.025711817,210.276,3.534440000000002,210.276,3.534440000000002,0.5,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,0,0,0,0,1,0,0,SS336,1,0,CF,-0.011448560588704288,nf10k
3297,300,87.0,-8.0,0,0,Ethanol,0.227163745,20.0,22,C(C)O,CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O,CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O,Unknown,0.362446594,307.825,3.341500000000002,307.825,3.341500000000002,0.5,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.19480277426407314,nf10k
3298,150,59.0,0.0,0,1,Methanol,0.88,10.0,22,CO,Nc1ccc(-c2cc(-c3ccc(N)cc3)cc(-c3ccc(N)cc3)c2)cc1,Nc1ccc(-c2cc(-c3ccc(N)cc3)cc(-c3ccc(N)cc3)c2)cc1,Unknown,1.0,351.4530000000001,5.434200000000002,351.4530000000001,5.434200000000002,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,3.0,nf10k
3299,500,82.0,0.0,0,1,Acetone,2.314814815,20.0,22,CC(=O)C,CN/C(NCCSCC1=CC=C(O1)CN(C)C)=C\[N+]([O-])=O,CN/C(NCCSCC1=CC=C(O1)CN(C)C)=C\[N+]([O-])=O,Unknown,0.826278261,314.411,1.459,314.411,1.459,0.5,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,0,0,1,0,0,SS336,1,0,CF,0.7576530564344595,nf10k
3300,150,59.0,0.0,0,1,Methanol,0.88,10.0,22,CO,COC1=CC(OC)=CC(Br)=C1,COC1=CC(OC)=CC(Br)=C1,Unknown,0.63,217.06199999999998,2.4663000000000004,217.06199999999998,2.4663000000000004,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.43062609038495414,nf10k
3301,300,59.0,-37.5,0,0,Methanol,1.54,10.0,22,CO,O=C(O)C1=CC=C(C(O)=O)C=C1,O=C(O)C1=CC=C(C(O)=O)C=C1,Unknown,0.93,166.13199999999998,1.083,166.13199999999998,1.083,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,1.148741651280925,nf10k
3302,150,59.0,0.0,0,1,Methanol,0.88,10.0,22,CO,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CCl)OC(=O)C5=CC=CO5)C)O)Cl)C,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CCl)OC(=O)C5=CC=CO5)C)O)Cl)C,Unknown,0.99,521.4370000000001,4.8692000000000055,521.4370000000001,4.8692000000000055,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,1.9586073148417746,nf10k
3303,300,87.0,-8.0,0,0,n-Heptane,7.156084656,20.0,22,CCCCCCC,CC1=C(OC)C=C(C)C(Br)=C1,CC1=C(OC)C=C(C)C(Br)=C1,Unknown,0.016830335,215.08999999999997,3.0745400000000016,215.08999999999997,3.0745400000000016,0.5,100.205,4.39,0.39,684.0,1.92,15.3,0.0,0.0,147.4,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.006930025327280533,nf10k
3304,500,82.0,0.0,0,1,Methyl tert-butyl ether,4.065274141,20.0,22,CC(C)(C)OC,CC1=CC(=CC(=C1)C)C,CC1=CC(=CC(=C1)C)C,Unknown,0.00770725,120.19499999999998,2.611860000000001,120.19499999999998,2.611860000000001,0.5,88.15,1.06,0.36,740.0,2.6,14.8,4.3,5.0,119.8,0,0,0,0,0,1,0,0,SS336,1,0,CF,0.0029227344129814045,nf10k
3305,150,59.0,0.0,0,1,Methanol,0.88,10.0,22,CO,O=C(C1=C(F)C(F)=C(F)C(F)=C1F)C2=C(F)C(F)=C(F)C(F)=C2F,O=C(C1=C(F)C(F)=C(F)C(F)=C1F)C2=C(F)C(F)=C(F)C(F)=C2F,Unknown,1.0,362.122,4.3086,362.122,4.3086,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,3.0,nf10k
3306,500,82.0,0.0,0,1,Acetone,2.314814815,20.0,22,CC(=O)C,C1=CC=C(C=C1)C(CBr)O,C1=CC=C(C=C1)C(CBr)O,Unknown,0.283560403,201.063,2.114900000000001,201.063,2.114900000000001,0.5,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,0,0,1,0,0,SS336,1,0,CF,0.1442146573728644,nf10k
3307,300,87.0,-8.0,0,0,Toluene,4.285714286,20.0,22,CC1=CC=CC=C1,NC1=CC=C(OC)C(OC)=C1,NC1=CC=C(OC)C(OC)=C1,Unknown,0.143860446,153.181,1.286,153.181,1.286,0.5,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.06694846326000645,nf10k
3308,300,59.0,-37.5,0,0,Methanol,1.23,20.0,22,CO,COc1ccc(O)cc1,COc1ccc(O)cc1,Unknown,0.21,124.13899999999997,1.4008,124.13899999999997,1.4008,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.10182351650232342,nf10k
3309,500,82.0,0.0,0,1,Methanol,0.179221384,10.0,22,CO,CC1=C(C(=CC=C1)C)Br,CC1=C(C(=CC=C1)C)Br,Unknown,0.028347213,185.06399999999996,3.065940000000002,185.06399999999996,3.065940000000002,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,0,1,0,0,SS336,1,0,CF,0.012042164460706977,nf10k
3310,300,59.0,-37.5,0,0,Methyl tert-butyl ether,0.42,20.0,22,CC(C)(C)OC,C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O,C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O,Unknown,0.349347581,331.34700000000004,1.5833,331.34700000000004,1.5833,0.5,88.15,1.06,0.36,740.0,2.6,14.8,4.3,5.0,119.8,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.1859839882573261,nf10k
3311,500,82.0,0.0,0,1,Methanol,0.179221384,10.0,22,CO,N#CC1=CC=C(C#N)C=C1,N#CC1=CC=C(C#N)C=C1,Unknown,0.003713503,128.134,1.4299600000000001,128.134,1.4299600000000001,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,0,1,0,0,SS336,1,0,CF,0.0011800611543287534,nf10k
3312,300,87.0,-8.0,0,0,Acetonitrile,2.142857143,20.0,22,C(C)#N,COC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2)OC,COC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2)OC,Unknown,0.335603709,242.274,2.934800000000001,242.274,2.934800000000001,0.5,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.17691962427080726,nf10k
3313,300,59.0,-37.5,0,0,Methanol,1.54,10.0,22,CO,C1=CC(=C(C=C1C(=O)O)[N+](=O)[O-])N,C1=CC(=C(C=C1C(=O)O)[N+](=O)[O-])N,Unknown,0.6,182.13499999999996,0.8752000000000002,182.13499999999996,0.8752000000000002,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.39685562737981767,nf10k
3314,300,59.0,-37.5,0,0,Toluene,0.26,20.0,22,CC1=CC=CC=C1,C(#Cc1ccccc1)c1ccccc1,C(#Cc1ccccc1)c1ccccc1,Unknown,0.283340102,178.234,3.086400000000001,178.234,3.086400000000001,0.5,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.14408132095996382,nf10k
3315,300,59.0,-37.5,0,0,2-propanol,0.066137566,20.0,22,C(C)(C)O,CC1=CC(=CC(=C1)C)C,CC1=CC(=CC(=C1)C)C,Unknown,0.544131124,120.19499999999998,2.611860000000001,120.19499999999998,2.611860000000001,0.5,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.3402084270654673,nf10k
3316,150,59.0,0.0,0,1,Methanol,0.7475,20.0,22,CO,COC1=CC(OC)=CC(OC)=C1,COC1=CC(OC)=CC(OC)=C1,Unknown,-0.05,168.19199999999998,1.7124,168.19199999999998,1.7124,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,-0.02160271602824219,nf10k
