id,doi,year,journal,membrane_detailed,membrane,membrane_family,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,membrane_type,solute_name,secondary_solute_name,secondary_solute_ratio,solvent,pressure,flux_lmh,permeance,rejection,temperature,process_configuration,exclude,solute_smiles,secondary_solute_smiles,loss_weight,solute_category,solvent_smiles,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,batch,date,solute_identifier,secondary_solute_identifier,source,role,swelling_thickness,swelling_weight,membrane_smiles,cas,solute_w_conc,solute_m_conc,surface_tension,solvent_diameter,density,solvent_dipole_moment,solvent_hildebrand,solvent_dt,flowrate,membrane_configuration,ph,error,SLogP,SMR,nAtom,nHeavyAtom,nSpiro,nBridgehead,nHetero,nH,nB,nC,nN,nO,nS,nP,nF,nCl,nBr,nI,nX,nHBAcc,nHBDon,nRot,RotRatio,TopoPSA(NO),TopoPSA,Vabc,xtest,full_smiles
5666,10.1016/j.memsci.2021.119929,,,,DM150,DM,150,59.0,0.0,0,1,Polyimide,a-Methylbenzylamine,,0.5,Methanol,20.0,,0.7475,0.6,22.0,CF,0,NC(C)C1=CC=CC=C1,NC(C)C1=CC=CC=C1,1.0,Unknown,CO,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,121.18299999999995,1.7063000000000001,121.18299999999995,1.7063000000000001,,,,,nf10k,OSN,1.0,1.274287156,O=C(C1=CC(C(N2C)=O)=C(C=C1)C2=O)C3=CC=C(C4=C3)C(N(C4=O)C5=CC=C(C=C5C)C6=CC=C(C=C6)C7=CC=C(C=C7)C)=O,618-36-0,0.0005,0.0005,22.55,0.505,0.792,1.6,14.5,7.4,150.0,FS,7.0,0.0,1.7063,39.0444,20.0,9.0,0.0,0.0,1.0,11.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.111111111,26.02,26.02,126.7552655,0.0,CO.NC(C)C1=CC=CC=C1
5667,10.1016/j.memsci.2014.10.030,,,,DM500,DM,500,59.0,-31.0,0,0,,,,0.5,Acetonitrile,20.0,,7.29,0.965,25.0,CF,0,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C)(C)C%11=CC=CC=C%11,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C)(C)C%11=CC=CC=C%11,1.0,Unknown,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,1175.7419999999997,24.72310000000005,1175.7419999999997,24.72310000000005,,,,,nf10k,OSN,,,,,,,19.1,0.55,0.786,3.5,11.9,7.5,,FS,7.0,0.0,24.7231,383.142,184.0,90.0,0.0,0.0,0.0,94.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.31,0.0,0.0,1222.370935,0.0,CC#N.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C)(C)C%11=CC=CC=C%11
5668,10.1016/j.memsci.xxx,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,TFC,2-amino-5-nitrophenol,,0.5,Acetonitrile,20.0,,2.142857143,0.874280313,22.0,CF,0,C1=CC(=C(C=C1[N+](=O)[O-])O)N,C1=CC(=C(C=C1[N+](=O)[O-])O)N,1.0,Unknown,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,154.125,0.8826000000000003,154.125,0.8826000000000003,,,,,nf10k,OSN,1.036666667,1.554236373,C[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C,121-88-0,0.0005,0.0005,19.1,0.55,0.786,3.5,11.9,7.5,150.0,FS,7.0,0.0,0.8826,39.1736,17.0,11.0,0.0,0.0,5.0,6.0,0.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.090909091,89.39,89.39,126.8942776,0.0,N#CC.C1=CC(=C(C=C1[N+](=O)[O-])O)N
5669,10.1016/j.memsci.xxx,,,,DM300,DM,300,59.0,-37.5,0,0,Polyimide,Biphenyl,,0.5,Acetonitrile,20.0,,1.38,0.523667667,22.0,CF,0,c1ccc(-c2ccccc2)cc1,c1ccc(-c2ccccc2)cc1,1.0,Unknown,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,154.21199999999996,3.353600000000001,154.21199999999996,3.353600000000001,,,,,nf10k,OSN,0.884422111,1.340724654,O=C(C1=CC(C(N2C)=O)=C(C=C1)C2=O)C3=CC=C(C4=C3)C(N(C4=O)C5=CC=C(C=C5C)C6=CC=C(C=C6)C7=CC=C(C=C7)C)=O,92-52-4,0.0005,0.0005,19.1,0.55,0.786,3.5,11.9,7.5,150.0,FS,7.0,0.0,3.3536,51.878,22.0,12.0,0.0,0.0,0.0,10.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.076923077,0.0,0.0,153.7766101,0.0,N#CC.c1ccc(-c2ccccc2)cc1
5670,10.1016/j.memsci.xxx,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,TFC,"1-CHLORO-2-NITROBENZENE, 99%",,0.5,Methanol,10.0,,0.101115447,-0.04802902,22.0,CF,0,[O-][N+](=O)c1ccccc1Cl,[O-][N+](=O)c1ccccc1Cl,1.0,Unknown,CO,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,157.55599999999998,2.2482000000000006,157.55599999999998,2.2482000000000006,,,,,nf10k,OSN,0.998360656,1.523386201,C[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C,88-73-3,0.0785,0.0005,22.55,0.505,0.792,1.6,14.5,7.4,150.0,FS,7.0,0.0,2.2482,38.1064,14.0,10.0,0.0,0.0,4.0,4.0,0.0,6.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.1,43.14,43.14,122.3183581,0.0,CO.[O-][N+](=O)c1ccccc1Cl
5671,10.1016/j.memsci.xxx,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,TFC,2-Pheylphenol,,0.5,Acetone,20.0,,2.065696649,0.388200322,22.0,CF,0,OC1=CC=CC=C1C2=CC=CC=C2,OC1=CC=CC=C1C2=CC=CC=C2,1.0,Unknown,CC(=O)C,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,170.211,3.0592000000000015,170.211,3.0592000000000015,,,,,nf10k,OSN,1.033444816,1.371517398,C[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C,90-43-7,0.0005,0.0005,23.32,0.618,0.784,2.85,10.0,7.6,150.0,FS,7.0,0.0,3.0592,53.5428,23.0,13.0,0.0,0.0,1.0,10.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.071428571,20.23,20.23,162.566837,0.0,CC(C)=O.OC1=CC=CC=C1C2=CC=CC=C2
5672,10.1016/j.memsci.xxx,,,,SS336,SS,500,82.0,0.0,0,1,PDMS,4-Iodotoluene,,0.5,Acetone,20.0,,2.314814815,0.020987928,22.0,CF,0,Cc1ccc(I)cc1,Cc1ccc(I)cc1,1.0,Unknown,CC(=O)C,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,218.03700000000003,2.5996200000000007,218.03700000000003,2.5996200000000007,,,,,nf10k,OSN,1.135135135,1.674013921,CCO[Si](OCC)(OCC)CC[Si](OCC)(O[Si](OCC)(OCC)CC[Si](OCC)(OCC)OCC)OCC,624-31-7,0.0005,0.0005,23.32,0.618,0.784,2.85,10.0,7.6,150.0,FS,7.0,0.0,2.59962,43.896,15.0,8.0,0.0,0.0,1.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,123.7393218,0.0,CC(C)=O.Cc1ccc(I)cc1
5673,10.1016/j.memsci.xxx,,,,SS336,SS,500,82.0,0.0,0,1,PDMS,"3,5-Dimethoxyaniline",,0.5,Methanol,10.0,,0.179221384,-0.110995078,22.0,CF,0,NC1=CC(OC)=CC(OC)=C1,NC1=CC(OC)=CC(OC)=C1,1.0,Unknown,CO,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,153.18099999999998,1.286,153.18099999999998,1.286,,,,,nf10k,OSN,1.074229692,1.67402734,CCO[Si](OCC)(OCC)CC[Si](OCC)(O[Si](OCC)(OCC)CC[Si](OCC)(OCC)OCC)OCC,10272-07-8,0.0765,0.0005,22.55,0.505,0.792,1.6,14.5,7.4,150.0,FS,7.0,0.0,1.286,43.9584,22.0,11.0,0.0,0.0,3.0,11.0,0.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.181818182,44.48,44.48,144.3357194,0.0,CO.NC1=CC(OC)=CC(OC)=C1
5674,10.1016/j.memsci.2021.119929,,,,DM150,DM,150,59.0,0.0,0,1,Polyimide,,,0.5,Methanol,20.0,,0.7475,0.97,22.0,CF,0,C1CCC(CC1)N2CCCC2=O,C1CCC(CC1)N2CCCC2=O,1.0,Unknown,CO,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,167.252,1.9415,167.252,1.9415,,,,,nf10k,OSN,1.0,1.274287156,O=C(C1=CC(C(N2C)=O)=C(C=C1)C2=O)C3=CC=C(C4=C3)C(N(C4=O)C5=CC=C(C=C5C)C6=CC=C(C=C6)C7=CC=C(C=C7)C)=O,6837-24-7,0.0005,0.0005,22.55,0.505,0.792,1.6,14.5,7.4,150.0,FS,7.0,0.0,1.9415,47.82,29.0,12.0,0.0,0.0,2.0,17.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.076923077,20.31,20.31,173.9539219,0.0,CO.C1CCC(CC1)N2CCCC2=O
5675,10.1016/j.memsci.2021.119929,,,,DM300,DM,300,59.0,-37.5,0,0,Polyimide,1-Indanol,,0.5,Methanol,10.0,,1.54,0.74,22.0,CF,0,OC1CCC2=C1C=CC=C2,OC1CCC2=C1C=CC=C2,1.0,Unknown,CO,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,134.17799999999997,1.6662000000000001,134.17799999999997,1.6662000000000001,,,,,nf10k,OSN,1.0,1.287140341,O=C(C1=CC(C(N2C)=O)=C(C=C1)C2=O)C3=CC=C(C4=C3)C(N(C4=O)C5=CC=C(C=C5C)C6=CC=C(C=C6)C7=CC=C(C=C7)C)=O,6/10/6351,0.0005,0.0005,22.55,0.505,0.792,1.6,14.5,7.4,150.0,FS,7.0,0.0,1.6662,39.7228,20.0,10.0,0.0,0.0,1.0,10.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,20.23,20.23,129.4882582,0.0,CO.OC1CCC2=C1C=CC=C2
5676,10.1016/j.memsci.2021.119929,,,,DM150,DM,150,59.0,0.0,0,1,Polyimide,Tetracycline hydrochloride,,0.5,Methanol,10.0,,0.88,0.83,22.0,CF,0,OC1=CC=CC2=C1C(C3=C(O)[C@@](C(C(C(N)=O)=C(O)[C@H]4N(C)C)=O)(O)[C@@]4([H])C[C@]3([H])[C@@]2(O)C)=O,OC1=CC=CC2=C1C(C3=C(O)[C@@](C(C(C(N)=O)=C(O)[C@H]4N(C)C)=O)(O)[C@@]4([H])C[C@]3([H])[C@@]2(O)C)=O,1.0,Unknown,CO,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,444.44000000000017,-0.21439999999999992,444.44000000000017,-0.21439999999999992,,,,,nf10k,OSN,1.0,1.274287156,O=C(C1=CC(C(N2C)=O)=C(C=C1)C2=O)C3=CC=C(C4=C3)C(N(C4=O)C5=CC=C(C=C5C)C6=CC=C(C=C6)C7=CC=C(C=C7)C)=O,64-75-5,0.0005,0.0005,22.55,0.505,0.792,1.6,14.5,7.4,150.0,FS,7.0,0.0,-0.2144,109.5409,56.0,32.0,0.0,0.0,10.0,24.0,0.0,22.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,2.0,0.057142857,181.62,181.62,399.9659633,0.0,CO.OC1=CC=CC2=C1C(C3=C(O)[C@@](C(C(C(N)=O)=C(O)[C@H]4N(C)C)=O)(O)[C@@]4([H])C[C@]3([H])[C@@]2(O)C)=O
5677,10.1016/j.memsci.2021.119929,,,,DM150,DM,150,59.0,0.0,0,1,Polyimide,"2,5- Difluoronitrobenzene",,0.5,Methanol,20.0,,0.7475,0.56,22.0,CF,0,FC1=CC=C(F)C([N+]([O-])=O)=C1,FC1=CC=C(F)C([N+]([O-])=O)=C1,1.0,Unknown,CO,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,159.091,1.8730000000000002,159.091,1.8730000000000002,,,,,nf10k,OSN,1.0,1.274287156,O=C(C1=CC(C(N2C)=O)=C(C=C1)C2=O)C3=CC=C(C4=C3)C(N(C4=O)C5=CC=C(C=C5C)C6=CC=C(C=C6)C7=CC=C(C=C7)C)=O,364-74-9,0.0005,0.0005,22.55,0.505,0.792,1.6,14.5,7.4,150.0,FS,7.0,0.0,1.873,33.0124,14.0,11.0,0.0,0.0,5.0,3.0,0.0,6.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.090909091,43.14,43.14,119.242408,0.0,CO.FC1=CC=C(F)C([N+]([O-])=O)=C1
5678,10.1016/j.memsci.xxx,,,,SS336,SS,500,82.0,0.0,0,1,PDMS,"2,5-Dimethylphenol",,0.5,2-Methyltetrahydrofuran,20.0,,8.90717603,0.546952046,22.0,CF,0,OC1=CC(C)=CC=C1C,OC1=CC(C)=CC=C1C,1.0,Unknown,CC1CCCO1,86.134,0.16,0.47,854.0,7.0,16.9,5.0,4.3,100.2,122.16699999999997,2.0090399999999997,122.16699999999997,2.0090399999999997,,,,,nf10k,OSN,1.10106383,1.831786543,CCO[Si](OCC)(OCC)CC[Si](OCC)(O[Si](OCC)(OCC)CC[Si](OCC)(OCC)OCC)OCC,95-87-4,0.0005,0.0005,26.4,0.685,0.854,1.38,16.9,16.9,150.0,FS,7.0,0.0,2.00904,37.5808,19.0,9.0,0.0,0.0,1.0,10.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,20.23,20.23,124.5487319,0.0,CC1CCCO1.OC1=CC(C)=CC=C1C
5679,10.1016/j.memsci.xxx,,,,DM300,DM,300,59.0,-37.5,0,0,Polyimide,"4,4-(Hexafluoroisopropylidene)bis(benzoic acid)",,0.5,Ethanol,20.0,,0.85,0.992717918,22.0,CF,0,FC(F)(F)C(C1=CC=C(C=C1)C(O)=O)(C2=CC=C(C=C2)C(O)=O)C(F)(F)F,FC(F)(F)C(C1=CC=C(C=C1)C(O)=O)(C2=CC=C(C=C2)C(O)=O)C(F)(F)F,1.0,Unknown,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,392.25100000000003,4.4937000000000005,392.25100000000003,4.4937000000000005,,,,,nf10k,OSN,1.006956522,1.331732545,O=C(C1=CC(C(N2C)=O)=C(C=C1)C2=O)C3=CC=C(C4=C3)C(N(C4=O)C5=CC=C(C=C5C)C6=CC=C(C=C6)C7=CC=C(C=C7)C)=O,1171-47-7,0.0005,0.0005,22.32,0.52,1.044,1.7,13.4,7.7,150.0,FS,7.0,0.0,4.4937,79.6926,37.0,27.0,0.0,0.0,10.0,10.0,0.0,17.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,2.0,2.0,4.0,0.142857143,74.6,74.6,306.5498798,0.0,CCO.FC(F)(F)C(C1=CC=C(C=C1)C(O)=O)(C2=CC=C(C=C2)C(O)=O)C(F)(F)F
5680,10.1016/j.memsci.2012.11.031,,,,SM122,SM,220,-1.0,0.0,1,1,,,,0.5,2-propanol,30.0,,0.14,0.31,25.0,CF,0,c1(P(c2ccccc2)c3ccccc3)ccccc1,c1(P(c2ccccc2)c3ccccc3)ccccc1,1.0,ligand,C(C)(C)O,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,262.292,3.4448000000000016,262.292,3.4448000000000016,,,,,nf10k,OSN,,,,,,,21.79,0.72,0.74,1.68,11.5,7.7,,FS,7.0,0.0,3.4448,85.148,34.0,19.0,0.0,0.0,1.0,15.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.142857143,0.0,13.59,246.2139396,0.0,CC(O)C.P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3
5681,10.1016/j.memsci.xxx,,,,DM300,DM,300,59.0,-37.5,0,0,Polyimide,"1,3,5-Trimethoxybenzene",,0.5,Acetone,20.0,,1.69,0.892227776,22.0,CF,0,COC1=CC(OC)=CC(OC)=C1,COC1=CC(OC)=CC(OC)=C1,1.0,Unknown,CC(=O)C,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,168.19199999999998,1.7124,168.19199999999998,1.7124,,,,,nf10k,OSN,1.058925477,1.279559822,O=C(C1=CC(C(N2C)=O)=C(C=C1)C2=O)C3=CC=C(C4=C3)C(N(C4=O)C5=CC=C(C=C5C)C6=CC=C(C=C6)C7=CC=C(C=C7)C)=O,621-23-8,0.0005,0.0005,23.32,0.618,0.784,2.85,10.0,7.6,150.0,FS,7.0,0.0,1.7124,46.098,24.0,12.0,0.0,0.0,3.0,12.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.25,27.69,27.69,159.425171,0.0,CC(C)=O.COC1=CC(OC)=CC(OC)=C1
5682,10.1016/j.memsci.xxx,,,,DM300,DM,300,59.0,-37.5,0,0,Polyimide,2-Pheylphenol,,0.5,Methyl tert-butyl ether,20.0,,0.42,0.13261545,22.0,CF,0,OC1=CC=CC=C1C2=CC=CC=C2,OC1=CC=CC=C1C2=CC=CC=C2,1.0,Unknown,CC(C)(C)OC,88.15,1.06,0.36,740.0,2.6,14.8,4.3,5.0,119.8,170.211,3.0592000000000015,170.211,3.0592000000000015,,,,,nf10k,OSN,1.001792115,1.257242812,O=C(C1=CC(C(N2C)=O)=C(C=C1)C2=O)C3=CC=C(C4=C3)C(N(C4=O)C5=CC=C(C=C5C)C6=CC=C(C=C6)C7=CC=C(C=C7)C)=O,90-43-7,0.0005,0.0005,19.4,0.72,0.74,1.4,7.4,14.8,150.0,FS,7.0,0.0,3.0592,53.5428,23.0,13.0,0.0,0.0,1.0,10.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.071428571,20.23,20.23,162.566837,0.0,CC(C)(C)OC.OC1=CC=CC=C1C2=CC=CC=C2
5683,10.1016/j.memsci.2021.119929,,,,DM150,DM,150,59.0,0.0,0,1,Polyimide,2-Methylanisole,,0.5,Methanol,10.0,,0.88,0.52,22.0,CF,0,COC1=CC=CC=C1C,COC1=CC=CC=C1C,1.0,Unknown,CO,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,122.16699999999997,2.0036199999999997,122.16699999999997,2.0036199999999997,,,,,nf10k,OSN,1.0,1.274287156,O=C(C1=CC(C(N2C)=O)=C(C=C1)C2=O)C3=CC=C(C4=C3)C(N(C4=O)C5=CC=C(C=C5C)C6=CC=C(C=C6)C7=CC=C(C=C7)C)=O,578-58-5,0.0005,0.0005,22.55,0.505,0.792,1.6,14.5,7.4,150.0,FS,7.0,0.0,2.00362,37.731,19.0,9.0,0.0,0.0,1.0,10.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.111111111,9.23,9.23,124.5487319,0.0,CO.COC1=CC=CC=C1C
5684,10.1016/j.memsci.2021.119929,,,,DM300,DM,300,59.0,-37.5,0,0,Polyimide,,,0.5,Methanol,10.0,,1.54,0.03,22.0,CF,0,BrC1=CC=CC(Br)=N1,BrC1=CC=CC(Br)=N1,1.0,Unknown,CO,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,236.89399999999998,2.6066000000000003,236.89399999999998,2.6066000000000003,,,,,nf10k,OSN,1.0,1.287140341,O=C(C1=CC(C(N2C)=O)=C(C=C1)C2=O)C3=CC=C(C4=C3)C(N(C4=O)C5=CC=C(C=C5C)C6=CC=C(C=C6)C7=CC=C(C=C7)C)=O,626-05-1,0.0005,0.0005,22.55,0.505,0.792,1.6,14.5,7.4,150.0,FS,7.0,0.0,2.6066,39.637,11.0,8.0,0.0,0.0,3.0,3.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0,12.89,12.89,113.4345485,0.0,CO.BrC1=CC=CC(Br)=N1
5685,10.1016/j.memsci.xxx,,,,SS336,SS,500,82.0,0.0,0,1,PDMS,4-Aminoindole,,0.5,Methanol,10.0,,0.179221384,0.385907739,22.0,CF,0,C1=CC2=C(C=CN2)C(=C1)N,C1=CC2=C(C=CN2)C(=C1)N,1.0,Unknown,CO,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,132.16599999999997,1.7500999999999995,132.16599999999997,1.7500999999999995,,,,,nf10k,OSN,1.074229692,1.67402734,CCO[Si](OCC)(OCC)CC[Si](OCC)(O[Si](OCC)(OCC)CC[Si](OCC)(OCC)OCC)OCC,5192-23-4,0.0661,0.0005,22.55,0.505,0.792,1.6,14.5,7.4,150.0,FS,7.0,0.0,1.7501,42.7111,18.0,10.0,0.0,0.0,2.0,8.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0,41.81,41.81,111.8591082,0.0,CO.C1=CC2=C(C=CN2)C(=C1)N
5686,10.1016/j.memsci.xxx,,,,SS336,SS,500,82.0,0.0,0,1,PDMS,5-aminoquinoline,,0.5,Acetonitrile,20.0,,2.328042328,0.269114319,22.0,CF,0,Nc1cccc2ncccc12,Nc1cccc2ncccc12,1.0,Unknown,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,144.177,1.817,144.177,1.817,,,,,nf10k,OSN,1.108183079,1.674270557,CCO[Si](OCC)(OCC)CC[Si](OCC)(O[Si](OCC)(OCC)CC[Si](OCC)(OCC)OCC)OCC,611-34-7,0.0005,0.0005,19.1,0.55,0.786,3.5,11.9,7.5,150.0,FS,7.0,0.0,1.817,46.1554,19.0,11.0,0.0,0.0,2.0,8.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0,38.91,38.91,126.5186345,0.0,N#CC.Nc1cccc2ncccc12
5687,10.1016/j.memsci.xxx,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,TFC,mesitylene,,0.5,Ethyl acetate,20.0,,3.897707231,0.055739687,22.0,CF,0,CC1=CC(=CC(=C1)C)C,CC1=CC(=CC(=C1)C)C,1.0,Unknown,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,120.19499999999998,2.611860000000001,120.19499999999998,2.611860000000001,,,,,nf10k,OSN,1.0,1.483774552,C[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C,108-67-8,0.0005,0.0005,23.75,0.677,0.902,1.78,9.1,7.7,150.0,FS,7.0,0.0,2.61186,40.653,21.0,9.0,0.0,0.0,0.0,12.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,133.0544902,0.0,CC(OCC)=O.CC1=CC(=CC(=C1)C)C
5688,10.1016/j.memsci.xxx,,,,SS336,SS,500,82.0,0.0,0,1,PDMS,Enoxacin,,0.5,Acetonitrile,20.0,,2.328042328,0.014201683,22.0,CF,0,CCN1C=C(C(C2=CC(F)=C(N3CCNCC3)N=C12)=O)C(O)=O,CCN1C=C(C(C2=CC(F)=C(N3CCNCC3)N=C12)=O)C(O)=O,1.0,Unknown,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,320.324,0.6633,320.324,0.6633,,,,,nf10k,OSN,1.108183079,1.674270557,CCO[Si](OCC)(OCC)CC[Si](OCC)(O[Si](OCC)(OCC)CC[Si](OCC)(OCC)OCC)OCC,74011-58-8,0.0005,0.0005,19.1,0.55,0.786,3.5,11.9,7.5,150.0,FS,7.0,0.0,0.6633,83.677,40.0,23.0,0.0,0.0,8.0,17.0,0.0,15.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,2.0,3.0,0.12,87.46,87.46,269.733389,0.0,N#CC.CCN1C=C(C(C2=CC(F)=C(N3CCNCC3)N=C12)=O)C(O)=O
5689,10.1016/j.memsci.xxx,,,,DM300,DM,300,59.0,-37.5,0,0,Polyimide,"2,5-Dimethylphenol",,0.5,Ethanol,20.0,,0.85,0.547311461,22.0,CF,0,OC1=CC(C)=CC=C1C,OC1=CC(C)=CC=C1C,1.0,Unknown,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,122.16699999999997,2.0090399999999997,122.16699999999997,2.0090399999999997,,,,,nf10k,OSN,1.006956522,1.331732545,O=C(C1=CC(C(N2C)=O)=C(C=C1)C2=O)C3=CC=C(C4=C3)C(N(C4=O)C5=CC=C(C=C5C)C6=CC=C(C=C6)C7=CC=C(C=C7)C)=O,95-87-4,0.0005,0.0005,22.32,0.52,1.044,1.7,13.4,7.7,150.0,FS,7.0,0.0,2.00904,37.5808,19.0,9.0,0.0,0.0,1.0,10.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,20.23,20.23,124.5487319,0.0,CCO.OC1=CC(C)=CC=C1C
