id,doi,year,journal,membrane_detailed,membrane,membrane_family,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,membrane_type,solute_name,secondary_solute_name,secondary_solute_ratio,solvent,pressure,flux_lmh,permeance,rejection,temperature,process_configuration,exclude,solute_smiles,secondary_solute_smiles,loss_weight,solute_category,solvent_smiles,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,batch,date,solute_identifier,secondary_solute_identifier,source
1471,,,,,DM300,DM,300,59.0,-37.5,0,0,,,,0.5,Ethyl acetate,30.0,,0.0725,0.996437809,21.0,CF,0,P(c1ccccc1)(c2ccccc2)CCP(c3ccccc3)c4ccccc4,P(c1ccccc1)(c2ccccc2)CCP(c3ccccc3)c4ccccc4,1.0,ligand,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,398.42600000000004,5.252200000000005,398.42600000000004,5.252200000000005,GER-1,45806,1663-45-2,1663-45-2,cat
1472,,,,,DM300,DM,300,59.0,-37.5,0,0,,,,0.5,Ethyl acetate,30.0,,0.0725,0.99950458,21.0,CF,0,CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(P(c6ccccc6)c7ccccc7)cccc15,CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(P(c6ccccc6)c7ccccc7)cccc15,1.0,ligand,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,578.6320000000002,7.634600000000009,578.6320000000002,7.634600000000009,GER-1,45806,Xantphos,Xantphos,cat
1473,,,,,DM300,DM,300,59.0,-37.5,0,0,,,,0.5,Ethyl acetate,30.0,,0.0725,0.999246822,21.0,CF,0,COc1cc(C(C)(C)C)c(OP2Oc3ccccc3c4ccccc4O2)c(c5cc(OC)cc(C(C)(C)C)c5OP6Oc7ccccc7c8ccccc8O6)c1,COc1cc(C(C)(C)C)c(OP2Oc3ccccc3c4ccccc4O2)c(c5cc(OC)cc(C(C)(C)C)c5OP6Oc7ccccc7c8ccccc8O6)c1,1.0,ligand,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,786.7980000000002,14.85679999999997,786.7980000000002,14.85679999999997,GER-1,45806,BIPHEPHOS,BIPHEPHOS,cat
1474,,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,,,0.5,Ethyl acetate,30.0,,3.733,-0.050470572,21.0,CF,0,O=S(c1cccc(P(c2cc(S(=O)([O-])=O)ccc2)c3cc(S(=O)([O-])=O)ccc3)c1)([O-])=O,O=S(c1cccc(P(c2cc(S(=O)([O-])=O)ccc2)c3cc(S(=O)([O-])=O)ccc3)c1)([O-])=O,1.0,ligand,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,499.4600000000002,0.15710000000000024,499.4600000000002,0.15710000000000024,GER-1,45806,63995-70-0,63995-70-0,cat
1475,,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,,,0.5,Ethyl acetate,30.0,,3.733,0.711100327,21.0,CF,0,P(c1ccccc1)(c2ccccc2)CCP(c3ccccc3)c4ccccc4,P(c1ccccc1)(c2ccccc2)CCP(c3ccccc3)c4ccccc4,1.0,ligand,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,398.42600000000004,5.252200000000005,398.42600000000004,5.252200000000005,GER-1,45806,1663-45-2,1663-45-2,cat
1476,,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,,,0.5,Ethyl acetate,30.0,,3.733,-0.282925167,21.0,CF,0,CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(P(c6ccccc6)c7ccccc7)cccc15,CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(P(c6ccccc6)c7ccccc7)cccc15,1.0,ligand,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,578.6320000000002,7.634600000000009,578.6320000000002,7.634600000000009,GER-1,45806,Xantphos,Xantphos,cat
1477,,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,,,0.5,Ethyl acetate,30.0,,3.733,-0.038309868,21.0,CF,0,COc1cc(C(C)(C)C)c(OP2Oc3ccccc3c4ccccc4O2)c(c5cc(OC)cc(C(C)(C)C)c5OP6Oc7ccccc7c8ccccc8O6)c1,COc1cc(C(C)(C)C)c(OP2Oc3ccccc3c4ccccc4O2)c(c5cc(OC)cc(C(C)(C)C)c5OP6Oc7ccccc7c8ccccc8O6)c1,1.0,ligand,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,786.7980000000002,14.85679999999997,786.7980000000002,14.85679999999997,GER-1,45806,BIPHEPHOS,BIPHEPHOS,cat
1478,,,,,PMPerformance,PM,300,-1.0,0.0,1,1,,,,0.5,Ethyl acetate,30.0,,2.03638048,-0.051111083,21.0,CF,0,O=S(c1cccc(P(c2cc(S(=O)([O-])=O)ccc2)c3cc(S(=O)([O-])=O)ccc3)c1)([O-])=O,O=S(c1cccc(P(c2cc(S(=O)([O-])=O)ccc2)c3cc(S(=O)([O-])=O)ccc3)c1)([O-])=O,1.0,ligand,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,499.4600000000002,0.15710000000000024,499.4600000000002,0.15710000000000024,GER-1,45806,63995-70-0,63995-70-0,cat
1479,,,,,PMPerformance,PM,300,-1.0,0.0,1,1,,,,0.5,Ethyl acetate,30.0,,2.03638048,-0.786393693,21.0,CF,0,P(c1ccccc1)(c2ccccc2)CCP(c3ccccc3)c4ccccc4,P(c1ccccc1)(c2ccccc2)CCP(c3ccccc3)c4ccccc4,1.0,ligand,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,398.42600000000004,5.252200000000005,398.42600000000004,5.252200000000005,GER-1,45806,1663-45-2,1663-45-2,cat
1480,,,,,PMPerformance,PM,300,-1.0,0.0,1,1,,,,0.5,Ethyl acetate,30.0,,2.03638048,0.617769013,21.0,CF,0,CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(P(c6ccccc6)c7ccccc7)cccc15,CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(P(c6ccccc6)c7ccccc7)cccc15,1.0,ligand,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,578.6320000000002,7.634600000000009,578.6320000000002,7.634600000000009,GER-1,45806,Xantphos,Xantphos,cat
1481,,,,,PMPerformance,PM,300,-1.0,0.0,1,1,,,,0.5,Ethyl acetate,30.0,,2.03638048,0.58717654,21.0,CF,0,COc1cc(C(C)(C)C)c(OP2Oc3ccccc3c4ccccc4O2)c(c5cc(OC)cc(C(C)(C)C)c5OP6Oc7ccccc7c8ccccc8O6)c1,COc1cc(C(C)(C)C)c(OP2Oc3ccccc3c4ccccc4O2)c(c5cc(OC)cc(C(C)(C)C)c5OP6Oc7ccccc7c8ccccc8O6)c1,1.0,ligand,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,786.7980000000002,14.85679999999997,786.7980000000002,14.85679999999997,GER-1,45806,BIPHEPHOS,BIPHEPHOS,cat
1482,,,,,SS150101,SS,300,-1.0,0.0,1,1,,,,0.5,Ethyl acetate,30.0,,0.170054086,-0.085400718,21.0,CF,0,O=S(c1cccc(P(c2cc(S(=O)([O-])=O)ccc2)c3cc(S(=O)([O-])=O)ccc3)c1)([O-])=O,O=S(c1cccc(P(c2cc(S(=O)([O-])=O)ccc2)c3cc(S(=O)([O-])=O)ccc3)c1)([O-])=O,1.0,ligand,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,499.4600000000002,0.15710000000000024,499.4600000000002,0.15710000000000024,GER-1,45806,63995-70-0,63995-70-0,cat
1483,,,,,SS150101,SS,300,-1.0,0.0,1,1,,,,0.5,Ethyl acetate,30.0,,0.170054086,0.849278404,21.0,CF,0,P(c1ccccc1)(c2ccccc2)CCP(c3ccccc3)c4ccccc4,P(c1ccccc1)(c2ccccc2)CCP(c3ccccc3)c4ccccc4,1.0,ligand,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,398.42600000000004,5.252200000000005,398.42600000000004,5.252200000000005,GER-1,45806,1663-45-2,1663-45-2,cat
1484,,,,,SS150101,SS,300,-1.0,0.0,1,1,,,,0.5,Ethyl acetate,30.0,,0.170054086,0.869051225,21.0,CF,0,CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(P(c6ccccc6)c7ccccc7)cccc15,CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(P(c6ccccc6)c7ccccc7)cccc15,1.0,ligand,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,578.6320000000002,7.634600000000009,578.6320000000002,7.634600000000009,GER-1,45806,Xantphos,Xantphos,cat
1485,,,,,SS150101,SS,300,-1.0,0.0,1,1,,,,0.5,Ethyl acetate,30.0,,0.170054086,0.780349512,21.0,CF,0,COc1cc(C(C)(C)C)c(OP2Oc3ccccc3c4ccccc4O2)c(c5cc(OC)cc(C(C)(C)C)c5OP6Oc7ccccc7c8ccccc8O6)c1,COc1cc(C(C)(C)C)c(OP2Oc3ccccc3c4ccccc4O2)c(c5cc(OC)cc(C(C)(C)C)c5OP6Oc7ccccc7c8ccccc8O6)c1,1.0,ligand,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,786.7980000000002,14.85679999999997,786.7980000000002,14.85679999999997,GER-1,45806,BIPHEPHOS,BIPHEPHOS,cat
1486,,,,,SS336,SS,500,82.0,0.0,0,1,,,,0.5,Ethyl acetate,30.0,,0.99517837,0.024441671,21.0,CF,0,O=S(c1cccc(P(c2cc(S(=O)([O-])=O)ccc2)c3cc(S(=O)([O-])=O)ccc3)c1)([O-])=O,O=S(c1cccc(P(c2cc(S(=O)([O-])=O)ccc2)c3cc(S(=O)([O-])=O)ccc3)c1)([O-])=O,1.0,ligand,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,499.4600000000002,0.15710000000000024,499.4600000000002,0.15710000000000024,GER-1,45806,63995-70-0,63995-70-0,cat
1487,,,,,SS336,SS,500,82.0,0.0,0,1,,,,0.5,Ethyl acetate,30.0,,0.99517837,0.146303484,21.0,CF,0,P(c1ccccc1)(c2ccccc2)CCP(c3ccccc3)c4ccccc4,P(c1ccccc1)(c2ccccc2)CCP(c3ccccc3)c4ccccc4,1.0,ligand,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,398.42600000000004,5.252200000000005,398.42600000000004,5.252200000000005,GER-1,45806,1663-45-2,1663-45-2,cat
1488,,,,,SS336,SS,500,82.0,0.0,0,1,,,,0.5,Ethyl acetate,30.0,,0.99517837,0.497253736,21.0,CF,0,CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(P(c6ccccc6)c7ccccc7)cccc15,CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(P(c6ccccc6)c7ccccc7)cccc15,1.0,ligand,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,578.6320000000002,7.634600000000009,578.6320000000002,7.634600000000009,GER-1,45806,Xantphos,Xantphos,cat
1489,,,,,SS336,SS,500,82.0,0.0,0,1,,,,0.5,Ethyl acetate,30.0,,0.99517837,0.177560181,21.0,CF,0,COc1cc(C(C)(C)C)c(OP2Oc3ccccc3c4ccccc4O2)c(c5cc(OC)cc(C(C)(C)C)c5OP6Oc7ccccc7c8ccccc8O6)c1,COc1cc(C(C)(C)C)c(OP2Oc3ccccc3c4ccccc4O2)c(c5cc(OC)cc(C(C)(C)C)c5OP6Oc7ccccc7c8ccccc8O6)c1,1.0,ligand,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,786.7980000000002,14.85679999999997,786.7980000000002,14.85679999999997,GER-1,45806,BIPHEPHOS,BIPHEPHOS,cat
1490,,,,,DM150,DM,150,59.0,0.0,0,1,,,,0.5,Ethyl acetate,10.0,,0.022133376,0.997161545,21.0,CF,0,CC(c1ccc(c2cc3c(CCCC3)c(c4c(O5)c(c6ccc(C(C)(C)C)cc6)cc7c4CCCC7)c2OP5(O)=O)cc1)(C)C,CC(c1ccc(c2cc3c(CCCC3)c(c4c(O5)c(c6ccc(C(C)(C)C)cc6)cc7c4CCCC7)c2OP5(O)=O)cc1)(C)C,1.0,organocatalyst,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,620.7700000000004,10.911799999999989,620.7700000000004,10.911799999999989,MR-C,45809,1569807-27-7,1569807-27-7,cat
1491,,,,,DM150,DM,150,59.0,0.0,0,1,,,,0.5,Ethyl acetate,10.0,,0.022133376,0.999231626,21.0,CF,0,CN(C)P1Oc2c(C3(CC4)CCc5cccc(O1)c53)c4ccc2,CN(C)P1Oc2c(C3(CC4)CCc5cccc(O1)c53)c4ccc2,1.0,ligand,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,325.348,4.424800000000004,325.348,4.424800000000004,MR-C,45809,443965-10-4,443965-10-4,cat
1492,,,,,DM150,DM,150,59.0,0.0,0,1,,,,0.5,Ethyl acetate,10.0,,0.022133376,0.99851294,21.0,CF,0,Oc(c(c1ccccc1)c2)c(c3c(O)c(c4ccccc4)cc5c3cccc5)c6c2cccc6,Oc(c(c1ccccc1)c2)c(c3c(O)c(c4ccccc4)cc5c3cccc5)c6c2cccc6,1.0,organocatalyst,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,438.5260000000001,8.405200000000002,438.5260000000001,8.405200000000002,MR-C,45809,75684-93-4,75684-93-4,cat
1493,,,,,DM150,DM,150,59.0,0.0,0,1,,,,0.5,Ethyl acetate,10.0,,0.022133376,0.997535742,21.0,CF,0,O=P1(O)Oc(c(c2c(C(C)C)cc(C(C)C)cc2C(C)C)c3)c(c4c(O1)c(c5c(C(C)C)cc(C(C)C)cc5C(C)C)cc6c4cccc6)c7c3cccc7,O=P1(O)Oc(c(c2c(C(C)C)cc(C(C)C)cc2C(C)C)c3)c(c4c(O1)c(c5c(C(C)C)cc(C(C)C)cc5C(C)C)cc6c4cccc6)c7c3cccc7,1.0,organocatalyst,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,752.9760000000002,15.60599999999996,752.9760000000002,15.60599999999996,MR-C,45809,791616-63-2,791616-63-2,cat
1494,,,,,DM150,DM,150,59.0,0.0,0,1,,,,0.5,Ethyl acetate,10.0,,0.022133376,0.998801753,21.0,CF,0,Oc(c([Si](c1ccccc1)(c2ccccc2)c3ccccc3)c4)c(c5c(O)c([Si](c6ccccc6)(c7ccccc7)c8ccccc8)cc9c5cccc9)c%10c4cccc%10,Oc(c([Si](c1ccccc1)(c2ccccc2)c3ccccc3)c4)c(c5c(O)c([Si](c6ccccc6)(c7ccccc7)c8ccccc8)cc9c5cccc9)c%10c4cccc%10,1.0,organocatalyst,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,803.1220000000002,7.826000000000009,803.1220000000002,7.826000000000009,MR-C,45809,111822-69-6,111822-69-6,cat
1495,,,,,DM300,DM,300,59.0,-37.5,0,0,,,,0.5,Ethyl acetate,10.0,,0.0725,0.998956212,21.0,CF,0,CC(c1ccc(c2cc3c(CCCC3)c(c4c(O5)c(c6ccc(C(C)(C)C)cc6)cc7c4CCCC7)c2OP5(O)=O)cc1)(C)C,CC(c1ccc(c2cc3c(CCCC3)c(c4c(O5)c(c6ccc(C(C)(C)C)cc6)cc7c4CCCC7)c2OP5(O)=O)cc1)(C)C,1.0,organocatalyst,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,620.7700000000004,10.911799999999989,620.7700000000004,10.911799999999989,MR-C,45809,1569807-27-7,1569807-27-7,cat
1496,,,,,DM300,DM,300,59.0,-37.5,0,0,,,,0.5,Ethyl acetate,10.0,,0.0725,0.999231626,21.0,CF,0,CN(C)P1Oc2c(C3(CC4)CCc5cccc(O1)c53)c4ccc2,CN(C)P1Oc2c(C3(CC4)CCc5cccc(O1)c53)c4ccc2,1.0,ligand,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,325.348,4.424800000000004,325.348,4.424800000000004,MR-C,45809,443965-10-4,443965-10-4,cat
1497,,,,,DM300,DM,300,59.0,-37.5,0,0,,,,0.5,Ethyl acetate,10.0,,0.0725,0.998616119,21.0,CF,0,Oc(c(c1ccccc1)c2)c(c3c(O)c(c4ccccc4)cc5c3cccc5)c6c2cccc6,Oc(c(c1ccccc1)c2)c(c3c(O)c(c4ccccc4)cc5c3cccc5)c6c2cccc6,1.0,organocatalyst,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,438.5260000000001,8.405200000000002,438.5260000000001,8.405200000000002,MR-C,45809,75684-93-4,75684-93-4,cat
1498,,,,,DM300,DM,300,59.0,-37.5,0,0,,,,0.5,Ethyl acetate,10.0,,0.0725,0.997044319,21.0,CF,0,O=P1(O)Oc(c(c2c(C(C)C)cc(C(C)C)cc2C(C)C)c3)c(c4c(O1)c(c5c(C(C)C)cc(C(C)C)cc5C(C)C)cc6c4cccc6)c7c3cccc7,O=P1(O)Oc(c(c2c(C(C)C)cc(C(C)C)cc2C(C)C)c3)c(c4c(O1)c(c5c(C(C)C)cc(C(C)C)cc5C(C)C)cc6c4cccc6)c7c3cccc7,1.0,organocatalyst,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,752.9760000000002,15.60599999999996,752.9760000000002,15.60599999999996,MR-C,45809,791616-63-2,791616-63-2,cat
1499,,,,,DM300,DM,300,59.0,-37.5,0,0,,,,0.5,Ethyl acetate,10.0,,0.0725,0.996785613,21.0,CF,0,Oc(c([Si](c1ccccc1)(c2ccccc2)c3ccccc3)c4)c(c5c(O)c([Si](c6ccccc6)(c7ccccc7)c8ccccc8)cc9c5cccc9)c%10c4cccc%10,Oc(c([Si](c1ccccc1)(c2ccccc2)c3ccccc3)c4)c(c5c(O)c([Si](c6ccccc6)(c7ccccc7)c8ccccc8)cc9c5cccc9)c%10c4cccc%10,1.0,organocatalyst,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,803.1220000000002,7.826000000000009,803.1220000000002,7.826000000000009,MR-C,45809,111822-69-6,111822-69-6,cat
1500,,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,,,0.5,Ethyl acetate,10.0,,3.733,0.106051097,21.0,CF,0,CC(c1ccc(c2cc3c(CCCC3)c(c4c(O5)c(c6ccc(C(C)(C)C)cc6)cc7c4CCCC7)c2OP5(O)=O)cc1)(C)C,CC(c1ccc(c2cc3c(CCCC3)c(c4c(O5)c(c6ccc(C(C)(C)C)cc6)cc7c4CCCC7)c2OP5(O)=O)cc1)(C)C,1.0,organocatalyst,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,620.7700000000004,10.911799999999989,620.7700000000004,10.911799999999989,MR-C,45809,1569807-27-7,1569807-27-7,cat
1501,,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,,,0.5,Ethyl acetate,10.0,,3.733,-0.507466472,21.0,CF,0,CN(C)P1Oc2c(C3(CC4)CCc5cccc(O1)c53)c4ccc2,CN(C)P1Oc2c(C3(CC4)CCc5cccc(O1)c53)c4ccc2,1.0,ligand,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,325.348,4.424800000000004,325.348,4.424800000000004,MR-C,45809,443965-10-4,443965-10-4,cat
1502,,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,,,0.5,Ethyl acetate,10.0,,3.733,-0.032268568,21.0,CF,0,Oc(c(c1ccccc1)c2)c(c3c(O)c(c4ccccc4)cc5c3cccc5)c6c2cccc6,Oc(c(c1ccccc1)c2)c(c3c(O)c(c4ccccc4)cc5c3cccc5)c6c2cccc6,1.0,organocatalyst,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,438.5260000000001,8.405200000000002,438.5260000000001,8.405200000000002,MR-C,45809,75684-93-4,75684-93-4,cat
1503,,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,,,0.5,Ethyl acetate,10.0,,3.733,0.00293132,21.0,CF,0,O=P1(O)Oc(c(c2c(C(C)C)cc(C(C)C)cc2C(C)C)c3)c(c4c(O1)c(c5c(C(C)C)cc(C(C)C)cc5C(C)C)cc6c4cccc6)c7c3cccc7,O=P1(O)Oc(c(c2c(C(C)C)cc(C(C)C)cc2C(C)C)c3)c(c4c(O1)c(c5c(C(C)C)cc(C(C)C)cc5C(C)C)cc6c4cccc6)c7c3cccc7,1.0,organocatalyst,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,752.9760000000002,15.60599999999996,752.9760000000002,15.60599999999996,MR-C,45809,791616-63-2,791616-63-2,cat
1504,,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,,,0.5,Ethyl acetate,10.0,,3.733,-0.032519798,21.0,CF,0,Oc(c([Si](c1ccccc1)(c2ccccc2)c3ccccc3)c4)c(c5c(O)c([Si](c6ccccc6)(c7ccccc7)c8ccccc8)cc9c5cccc9)c%10c4cccc%10,Oc(c([Si](c1ccccc1)(c2ccccc2)c3ccccc3)c4)c(c5c(O)c([Si](c6ccccc6)(c7ccccc7)c8ccccc8)cc9c5cccc9)c%10c4cccc%10,1.0,organocatalyst,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,803.1220000000002,7.826000000000009,803.1220000000002,7.826000000000009,MR-C,45809,111822-69-6,111822-69-6,cat
1505,,,,,PMPerformance,PM,300,-1.0,0.0,1,1,,,,0.5,Ethyl acetate,10.0,,2.03638048,0.917571842,21.0,CF,0,CC(c1ccc(c2cc3c(CCCC3)c(c4c(O5)c(c6ccc(C(C)(C)C)cc6)cc7c4CCCC7)c2OP5(O)=O)cc1)(C)C,CC(c1ccc(c2cc3c(CCCC3)c(c4c(O5)c(c6ccc(C(C)(C)C)cc6)cc7c4CCCC7)c2OP5(O)=O)cc1)(C)C,1.0,organocatalyst,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,620.7700000000004,10.911799999999989,620.7700000000004,10.911799999999989,MR-C,45809,1569807-27-7,1569807-27-7,cat
1506,,,,,PMPerformance,PM,300,-1.0,0.0,1,1,,,,0.5,Ethyl acetate,10.0,,2.03638048,-0.477434466,21.0,CF,0,CN(C)P1Oc2c(C3(CC4)CCc5cccc(O1)c53)c4ccc2,CN(C)P1Oc2c(C3(CC4)CCc5cccc(O1)c53)c4ccc2,1.0,ligand,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,325.348,4.424800000000004,325.348,4.424800000000004,MR-C,45809,443965-10-4,443965-10-4,cat
1507,,,,,PMPerformance,PM,300,-1.0,0.0,1,1,,,,0.5,Ethyl acetate,10.0,,2.03638048,0.389381502,21.0,CF,0,Oc(c(c1ccccc1)c2)c(c3c(O)c(c4ccccc4)cc5c3cccc5)c6c2cccc6,Oc(c(c1ccccc1)c2)c(c3c(O)c(c4ccccc4)cc5c3cccc5)c6c2cccc6,1.0,organocatalyst,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,438.5260000000001,8.405200000000002,438.5260000000001,8.405200000000002,MR-C,45809,75684-93-4,75684-93-4,cat
1508,,,,,PMPerformance,PM,300,-1.0,0.0,1,1,,,,0.5,Ethyl acetate,10.0,,2.03638048,0.574163013,21.0,CF,0,O=P1(O)Oc(c(c2c(C(C)C)cc(C(C)C)cc2C(C)C)c3)c(c4c(O1)c(c5c(C(C)C)cc(C(C)C)cc5C(C)C)cc6c4cccc6)c7c3cccc7,O=P1(O)Oc(c(c2c(C(C)C)cc(C(C)C)cc2C(C)C)c3)c(c4c(O1)c(c5c(C(C)C)cc(C(C)C)cc5C(C)C)cc6c4cccc6)c7c3cccc7,1.0,organocatalyst,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,752.9760000000002,15.60599999999996,752.9760000000002,15.60599999999996,MR-C,45809,791616-63-2,791616-63-2,cat
1509,,,,,PMPerformance,PM,300,-1.0,0.0,1,1,,,,0.5,Ethyl acetate,10.0,,2.03638048,0.810885732,21.0,CF,0,Oc(c([Si](c1ccccc1)(c2ccccc2)c3ccccc3)c4)c(c5c(O)c([Si](c6ccccc6)(c7ccccc7)c8ccccc8)cc9c5cccc9)c%10c4cccc%10,Oc(c([Si](c1ccccc1)(c2ccccc2)c3ccccc3)c4)c(c5c(O)c([Si](c6ccccc6)(c7ccccc7)c8ccccc8)cc9c5cccc9)c%10c4cccc%10,1.0,organocatalyst,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,803.1220000000002,7.826000000000009,803.1220000000002,7.826000000000009,MR-C,45809,111822-69-6,111822-69-6,cat
1510,,,,,SS150101,SS,300,-1.0,0.0,1,1,,,,0.5,Ethyl acetate,10.0,,0.170054086,0.76607261,21.0,CF,0,CC(c1ccc(c2cc3c(CCCC3)c(c4c(O5)c(c6ccc(C(C)(C)C)cc6)cc7c4CCCC7)c2OP5(O)=O)cc1)(C)C,CC(c1ccc(c2cc3c(CCCC3)c(c4c(O5)c(c6ccc(C(C)(C)C)cc6)cc7c4CCCC7)c2OP5(O)=O)cc1)(C)C,1.0,organocatalyst,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,620.7700000000004,10.911799999999989,620.7700000000004,10.911799999999989,MR-C,45809,1569807-27-7,1569807-27-7,cat
1511,,,,,SS150101,SS,300,-1.0,0.0,1,1,,,,0.5,Ethyl acetate,10.0,,0.170054086,0.263740026,21.0,CF,0,CN(C)P1Oc2c(C3(CC4)CCc5cccc(O1)c53)c4ccc2,CN(C)P1Oc2c(C3(CC4)CCc5cccc(O1)c53)c4ccc2,1.0,ligand,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,325.348,4.424800000000004,325.348,4.424800000000004,MR-C,45809,443965-10-4,443965-10-4,cat
1512,,,,,SS150101,SS,300,-1.0,0.0,1,1,,,,0.5,Ethyl acetate,10.0,,0.170054086,0.593870961,21.0,CF,0,Oc(c(c1ccccc1)c2)c(c3c(O)c(c4ccccc4)cc5c3cccc5)c6c2cccc6,Oc(c(c1ccccc1)c2)c(c3c(O)c(c4ccccc4)cc5c3cccc5)c6c2cccc6,1.0,organocatalyst,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,438.5260000000001,8.405200000000002,438.5260000000001,8.405200000000002,MR-C,45809,75684-93-4,75684-93-4,cat
