,Unnamed: 0,id,solvent,permeance,pressure,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,temperature,solvent_smiles,solute_smiles,secondary_solute_smiles,solute_category,rejection,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,secondary_solute_ratio,source,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,membrane_DM150,membrane_DM300,membrane_DM500,membrane_GMT-oNF-2,membrane_PMPerformance,membrane_SM122,membrane_SS150101,membrane_SS336,membrane,process_configuration_CF,process_configuration_DE,process_configuration,nlc_rejection,test_standard,test_solute_disjoint,test_solute_disjoint_outer_val,rejection_mcmpnn_combi_v42d_fold1,id_original,loss_weight,rejection_mcmpnn_combi_v42d_fold3,rejection_mcmpnn_combi_v42d_fold4,Unnamed: 0.1,rejection_mcmpnn_combi_v42d_fold0,is_augmented,rejection_mcmpnn_combi_v42d_fold2
5830,5830,5830,Methanol,1.46,30.0,500,59.0,-31.0,0,0,25.0,CO,CC(OCC(C)O)COC(C)COC(C)CO,CC(OCC(C)O)COC(C)COC(C)CO,Unknown,0.7369,250.33499999999995,0.5747999999999998,250.33499999999995,0.5747999999999998,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,1,0,0,0,0,0,DM500,0,1,DE,0.578231598793076,0,0,0,0.85439765,5830.0,0.883508357774478,0.6659258,0.6203305,1228.0,0.7005695,0.0,0.68877167
5831,5831,5831,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,COC(NC1=NC2=C(C=C(SC3=CC=CC=C3)C=C2)N1)=O,COC(NC1=NC2=C(C=C(SC3=CC=CC=C3)C=C2)N1)=O,Unknown,0.95,299.355,3.892400000000001,299.355,3.892400000000001,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,1.2924298239020633,0,0,0,0.9902694,5831.0,0.6300539296418703,0.86139596,0.9417826,4300.0,0.9765956,0.0,0.98223424
5832,5832,5832,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,c1ccc2c(c1)Cc1ccccc1-2,c1ccc2c(c1)Cc1ccccc1-2,Unknown,0.73,166.22299999999998,3.2578000000000014,166.22299999999998,3.2578000000000014,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.5670307091255943,0,0,0,0.7842634,5832.0,0.509521873536469,0.6268711,0.7192805,147.0,0.7002294,0.0,0.77226925
5833,5833,5833,Methanol,1.54,10.0,300,59.0,-37.5,0,0,22.0,CO,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,Unknown,0.99,266.34099999999995,0.4521,266.34099999999995,0.4521,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,1.9586073148417744,0,0,0,0.8753079,5833.0,0.6519688489337615,0.875643,0.9727764,2548.0,1.0,0.0,0.980915
5834,5834,5834,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,C1=CC(=CC(=C1)I)C#N,C1=CC(=CC(=C1)I)C#N,Unknown,0.28,229.02,2.1628800000000004,229.02,2.1628800000000004,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.1420647352805709,0,0,0,0.43041098,5834.0,0.2629790315026937,0.28825104,0.29028672,2147.0,0.3626122,0.0,0.30912292
5835,5835,5835,Methyl tert-butyl ether,4.065274141,20.0,500,82.0,0.0,0,1,22.0,CC(C)(C)OC,O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2,O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2,Unknown,0.082495866,218.202,3.195800000000002,218.202,3.195800000000002,0.5,nf10k,88.15,1.06,0.36,740.0,2.6,14.8,4.3,5.0,119.8,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.0369188846827805,0,0,0,0.15102631,5835.0,0.2640108646326627,-0.014122248,0.09679985,4926.0,0.047805816,0.0,0.10561171
5836,5836,5836,Ethyl acetate,2.439741329,20.0,500,82.0,0.0,0,1,22.0,O(C(C)=O)CC,OC1=CC(Br)=C(O)C=C1Br,OC1=CC(Br)=C(O)C=C1Br,Unknown,0.028491395,267.904,2.6228,267.904,2.6228,0.5,nf10k,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.0121065472387756,0,0,0,0.09701505,5836.0,0.2640108646326627,0.0462133,0.030486047,4598.0,0.099624425,0.0,0.055186898
5837,5837,5837,Ethyl acetate,3.897707231,20.0,300,87.0,-8.0,0,0,22.0,O(C(C)=O)CC,O=C(O)c1ccc(-c2cc(-c3ccc(C(=O)O)cc3)cc(-c3ccc(C(=O)O)cc3)c2)cc1,O=C(O)c1ccc(-c2cc(-c3ccc(C(=O)O)cc3)cc(-c3ccc(C(=O)O)cc3)c2)cc1,Unknown,0.811486575,438.4350000000001,5.782200000000004,438.4350000000001,5.782200000000004,0.5,nf10k,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.7223600194853347,0,0,0,0.5885267,5837.0,0.7090655136488598,0.84359944,0.6556862,1102.0,0.8235915,0.0,0.8351759
5838,5838,5838,n-Hexane,0.12,30.0,220,-1.0,0.0,1,1,25.0,C(CCC)CC,CCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC,Unknown,0.405,226.44799999999992,6.487600000000007,226.44799999999992,6.487600000000007,0.5,nf10k,86.178,3.9,0.3,661.0,1.88,14.9,0.0,0.0,131.6,0,0,0,0,0,1,0,0,SM122,1,0,CF,0.2247537402597636,1,0,0,0.38388732,5838.0,1.0433048062672188,0.45211533,0.26377907,703.0,0.56960934,0.0,0.50776345
5839,5839,5839,Acetonitrile,2.142857143,20.0,300,87.0,-8.0,0,0,22.0,C(C)#N,C1=CC2=C(C=CN2)C=C1F,C1=CC2=C(C=CN2)C=C1F,Unknown,0.130703624,135.14099999999996,2.3069999999999995,135.14099999999996,2.3069999999999995,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.0603328249189917,0,0,0,0.17314136,5839.0,0.2804053088490512,0.070904404,0.113791436,328.0,0.014490545,0.0,0.15305659
5840,5840,5840,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,O=Cc1ccccc1,O=Cc1ccccc1,Unknown,0.28,106.12399999999997,1.4991,106.12399999999997,1.4991,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.1420647352805709,0,0,0,0.4177168,5840.0,0.2720421777954034,0.34820715,0.17270401,987.0,0.2798559,0.0,0.26025453
5841,5841,5841,Cyclohexane,0.01,20.0,500,82.0,0.0,0,1,23.0,C1CCCCC1,O=C(OCC(OC(=O)CCCCCCC\C=C/CCCCCCCC)COC(=O)CCCCCCC\C=C/CCCCCCCC)CCCCCCC\C=C/CCCCCCCC,O=C(OCC(OC(=O)CCCCCCC\C=C/CCCCCCCC)COC(=O)CCCCCCC\C=C/CCCCCCCC)CCCCCCC\C=C/CCCCCCCC,Unknown,0.6,885.4529999999991,18.097099999999976,885.4529999999991,18.097099999999976,0.5,nf10k,84.162,3.44,1.02,779.0,2.02,16.8,0.0,0.2,108.7,0,0,0,0,0,0,0,1,SS336,0,1,DE,0.3968556273798176,1,0,0,0.692255,5841.0,0.5428129424488043,0.56475496,0.6364045,55.0,0.6678188,0.0,0.64242095
5842,5842,5842,Methanol,1.54,10.0,300,59.0,-37.5,0,0,22.0,CO,CC1=C(C(=CC=C1)C)Br,CC1=C(C(=CC=C1)C)Br,Unknown,0.767476329,185.064,3.065940000000002,185.064,3.065940000000002,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.6316690908424477,1,0,0,0.7652627,5842.0,0.530054141671253,0.7433561,0.6955375,2252.0,0.61469895,0.0,0.70285344
5843,5843,5843,Methanol,0.7475,20.0,150,59.0,0.0,0,1,22.0,CO,CC(CC1=CC=C(C(C(O)=O)C)C=C1)C,CC(CC1=CC=C(C(C(O)=O)C)C=C1)C,Unknown,0.99,206.285,3.0732000000000017,206.285,3.0732000000000017,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,1.9586073148417744,0,0,0,0.95404387,5843.0,0.7503766769203286,0.92098385,0.9800491,986.0,0.98702246,0.0,0.98597854
5844,5844,5844,Methanol,0.88,10.0,150,59.0,0.0,0,1,22.0,CO,CC1=CC(=O)NC(=N1)N,CC1=CC(=O)NC(=N1)N,Unknown,0.51,125.131,-0.3394800000000001,125.131,-0.3394800000000001,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.3089185078770315,0,0,0,0.6988294,5844.0,0.4718438259161025,0.5912094,0.72497225,364.0,0.5851551,0.0,0.5031747
5845,5845,5845,Ethanol,0.13,20.0,150,59.0,0.0,0,1,25.0,C(C)O,CCN(CCO)C1=CC=C(C=C1)N=NC2=CC=C(C=C2)[N+](=O)[O-],CCN(CCO)C1=CC=C(C=C1)N=NC2=CC=C(C=C2)[N+](=O)[O-],Unknown,0.97,314.345,3.828800000000003,314.345,3.828800000000003,0.5,nf10k,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,1,0,0,0,0,0,0,0,DM150,0,1,DE,1.508638306165727,0,0,0,0.93574655,5845.0,0.7775454596082252,0.89462644,0.95834863,936.0,0.97102064,0.0,0.9699881
5846,5846,5846,Toluene,0.26,20.0,300,59.0,-37.5,0,0,22.0,Cc1ccccc1,c1ccc2c(c1)Cc1ccccc1-2,c1ccc2c(c1)Cc1ccccc1-2,Unknown,0.153810393,166.22299999999998,3.2578000000000014,166.22299999999998,3.2578000000000014,0.5,nf10k,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.0720193806274788,1,0,0,0.1855349,5846.0,0.2191491929189114,0.070667505,0.15506282,3159.0,0.2119405,0.0,0.26372322
5847,5847,5847,Methyl tert-butyl ether,64.75433947,20.0,300,87.0,-8.0,0,0,22.0,CC(C)(C)OC,COC(NC1=NC2=C(C=C(SC3=CC=CC=C3)C=C2)N1)=O,COC(NC1=NC2=C(C=C(SC3=CC=CC=C3)C=C2)N1)=O,Unknown,0.682468747,299.355,3.892400000000001,299.355,3.892400000000001,0.5,nf10k,88.15,1.06,0.36,740.0,2.6,14.8,4.3,5.0,119.8,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.4968479500176201,0,0,0,0.364232,5847.0,0.57106884389197,0.48062247,0.6782471,2350.0,0.4271619,0.0,0.21598479
5848,5848,5848,Methanol,0.88,10.0,150,59.0,0.0,0,1,22.0,CO,C1=CC=C(C(=C1)Cl)Cl,C1=CC=C(C(=C1)Cl)Cl,Unknown,0.37,147.004,2.9934000000000003,147.004,2.9934000000000003,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.1999706407558656,0,0,0,0.3298933,5848.0,0.3594241225584767,0.28607452,0.36614093,1358.0,0.36429912,0.0,0.19574577
5849,5849,5849,Methanol,5.48,30.0,220,-1.0,0.0,1,1,25.0,CO,CC1=CC(=C(C=C1)N=NC2=C(C=CC3=CC=CC=C32)O)C,CC1=CC(=C(C=C1)N=NC2=C(C=CC3=CC=CC=C32)O)C,Unknown,0.313,276.33900000000006,5.577640000000004,276.33900000000006,5.577640000000004,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,0,1,0,0,SM122,0,1,DE,0.1624115617644886,0,0,0,0.4284854,5849.0,0.6766060252044405,0.29709515,0.28266194,1637.0,0.26663116,0.0,0.79295313
5850,5850,5850,Toluene,0.26,20.0,300,59.0,-37.5,0,0,22.0,Cc1ccccc1,FC1=CC=C(F)C([N+]([O-])=O)=C1,FC1=CC=C(F)C([N+]([O-])=O)=C1,Unknown,0.043548686,159.091,1.873,159.091,1.873,0.5,nf10k,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.0188833004911623,0,0,0,0.1319117,5850.0,0.2267018148295028,-0.03071016,0.21398732,857.0,0.022976577,0.0,0.0497469
5851,5851,5851,2-propanol,0.081400081,20.0,500,82.0,0.0,0,1,22.0,C(C)(C)O,Nc1ccc2[nH]ccc2c1,Nc1ccc2[nH]ccc2c1,Unknown,0.373197414,132.166,1.7500999999999998,132.166,1.7500999999999998,0.5,nf10k,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.2021768997171851,0,0,0,0.21526188,5851.0,0.3783258621883657,0.2518619,0.39383185,1122.0,0.29806906,0.0,0.40496856
5852,5852,5852,Methanol,0.179221384,10.0,500,82.0,0.0,0,1,22.0,CO,C1=CC2=C(C=CN2)C(=C1)Br,C1=CC2=C(C=CN2)C(=C1)Br,Unknown,0.173555153,196.047,2.930400000000001,196.047,2.930400000000001,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.0822609443097295,0,0,0,0.02795598,5852.0,0.2640108646326627,0.1437965,0.21954384,3180.0,-0.0698446,0.0,0.22107384
5853,5853,5853,Acetonitrile,1.38,20.0,300,59.0,-37.5,0,0,22.0,C(C)#N,Nc1cccc2ncccc12,Nc1cccc2ncccc12,Unknown,0.667489128,144.177,1.817,144.177,1.817,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.4768900041083116,0,0,0,0.73858964,5853.0,0.4752738556678256,0.550871,0.666014,2521.0,0.60113955,0.0,0.66774046
5854,5854,5854,Methyl tert-butyl ether,0.42,20.0,300,59.0,-37.5,0,0,22.0,CC(C)(C)OC,C1=CC=C(C=C1)C(CBr)O,C1=CC=C(C=C1)C(CBr)O,Unknown,-0.004894468,201.063,2.114900000000001,201.063,2.114900000000001,0.5,nf10k,88.15,1.06,0.36,740.0,2.6,14.8,4.3,5.0,119.8,0,1,0,0,0,0,0,0,DM300,1,0,CF,-0.0025524197165505,0,0,0,0.117459446,5854.0,0.2191491929189114,-0.00044250488,-0.016615689,4233.0,-0.2018485,0.0,0.02130723
5855,5855,5855,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,OC1=C(O)C=C2C=CC=CC2=C1,OC1=C(O)C=C2C=CC=CC2=C1,Unknown,0.79,160.17199999999997,2.2509999999999994,160.17199999999997,2.2509999999999994,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.6757175447023074,0,0,0,0.83608705,5855.0,0.5423942524743058,0.7608101,0.77911454,204.0,0.85160244,0.0,0.78595144
5856,5856,5856,Methanol,1.54,10.0,300,59.0,-37.5,0,0,22.0,CO,CC(C(C1=CC=CC=C1)O)N(C)C,CC(C(C1=CC=CC=C1)O)N(C)C,Unknown,1.0,179.26299999999998,1.6701,179.26299999999998,1.6701,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,3.0,0,0,0,0.8201885,5856.0,0.6574475787567343,0.9431256,0.988706,800.0,1.0,0.0,1.0
5857,5857,5857,Toluene,1.362433862,20.0,500,82.0,0.0,0,1,22.0,Cc1ccccc1,O=C1CC(C2=CC=CC=C2)OC3=C1C=CC=C3,O=C1CC(C2=CC=CC=C2)OC3=C1C=CC=C3,Unknown,0.314563299,224.259,3.3931000000000022,224.259,3.3931000000000022,0.5,nf10k,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.1633995045654194,0,0,0,0.09201497,5857.0,0.3396257536930633,0.2407533,0.33006257,3418.0,0.2388207,0.0,0.34498045
5858,5858,5858,Methanol,0.45,30.0,150,59.0,0.0,0,1,25.0,CO,CC(OCC(C)OCC(C)O)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)CO,CC(OCC(C)OCC(C)O)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)CO,Unknown,0.966,1179.6149999999996,7.056400000000024,1179.6149999999996,7.056400000000024,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,0,1,DE,1.455931955649724,0,0,0,1.0,5858.0,0.7352430296547084,0.87425256,0.9573531,1491.0,0.9517648,0.0,0.96688306
5859,5859,5859,Methanol,0.101115447,10.0,300,87.0,-8.0,0,0,22.0,CO,CN(C)C1=CC=CC=C1Br,CN(C)C1=CC=CC=C1Br,Unknown,-0.130943621,200.07899999999995,2.5151000000000003,200.07899999999995,2.5151000000000003,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,-0.0538247963766761,0,0,0,0.025137186,5859.0,0.2588505693072301,-0.045505583,-0.12948799,4151.0,-0.14783603,0.0,-0.12941873
5860,5860,5860,Acetone,1.69,20.0,300,59.0,-37.5,0,0,22.0,CC(=O)C,OC1=CC=CC=C1C2=CC=CC=C2,OC1=CC=CC=C1C2=CC=CC=C2,Unknown,0.855509547,170.211,3.059200000000001,170.211,3.059200000000001,0.5,nf10k,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.8371655038976733,1,0,0,0.81342286,5860.0,0.5782851633581396,0.7897295,0.862491,3408.0,0.7662872,0.0,0.8644564
5861,5861,5861,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,OC1CCCC2=C1C=CC=C2,OC1CCCC2=C1C=CC=C2,Unknown,0.88,148.20499999999998,2.0563,148.20499999999998,2.0563,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.91721462968355,0,0,0,0.7432744,5861.0,0.5917028208810609,0.8009907,0.866064,2789.0,0.7280601,0.0,0.70672584
5862,5862,5862,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,OC1=CC=C(C2=CC(C3=CC=C(O)C=C3)=CC(C4=CC=C(O)C=C4)=C2)C=C1,OC1=CC=C(C2=CC(C3=CC=C(O)C=C3)=CC(C4=CC=C(O)C=C4)=C2)C=C1,Unknown,1.0,354.4050000000001,5.8044000000000056,354.4050000000001,5.8044000000000056,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,3.0,0,0,0,0.97981584,5862.0,0.6574475787567343,0.9249215,0.98482585,536.0,0.99901175,0.0,1.0
5863,5863,5863,Methanol,0.7475,20.0,150,59.0,0.0,0,1,22.0,CO,CC1=CC(=CC(=C1N)C)Br,CC1=CC(=CC(=C1N)C)Br,Unknown,0.71,200.079,2.6481400000000006,200.079,2.6481400000000006,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.5361070110140926,0,0,0,0.8259642,5863.0,0.6047575796952863,0.6577738,0.7873459,982.0,0.7176838,0.0,0.6701436
5864,5864,5864,Acetonitrile,2.142857143,20.0,300,87.0,-8.0,0,0,22.0,C(C)#N,CC(C)C1=NC(=NC(=C1/C=C/[C@H](C[C@H](CC(=O)O)O)O)C2=CC=C(C=C2)F)N(C)S(=O)(=O)C,CC(C)C1=NC(=NC(=C1/C=C/[C@H](C[C@H](CC(=O)O)O)O)C2=CC=C(C=C2)F)N(C)S(=O)(=O)C,Unknown,0.974944853,481.54600000000016,2.401700000000001,481.54600000000016,2.401700000000001,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,1.5841064722531693,0,0,0,1.0,5864.0,0.7603378602591246,0.8756944,0.9483925,962.0,0.9623763,0.0,0.98017967
5865,5865,5865,Methanol,0.7475,20.0,150,59.0,0.0,0,1,22.0,CO,C1=C(C=C(C=C1N)N)C(F)(F)F,C1=C(C=C(C=C1N)N)C(F)(F)F,Unknown,0.85,176.141,1.8698,176.141,1.8698,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.8210230527068305,0,0,0,0.85219896,5865.0,0.6620970678708782,0.7127206,0.8453198,4924.0,0.82678854,0.0,0.84106493
5866,5866,5866,2-Methyltetrahydrofuran,8.90717603,20.0,500,82.0,0.0,0,1,22.0,CC1CCCO1,FC(F)(F)C(C1=CC=C(C=C1)C(O)=O)(C2=CC=C(C=C2)C(O)=O)C(F)(F)F,FC(F)(F)C(C1=CC=C(C=C1)C(O)=O)(C2=CC=C(C=C2)C(O)=O)C(F)(F)F,Unknown,0.871325538,392.251,4.4937000000000005,392.251,4.4937000000000005,0.5,nf10k,86.134,0.16,0.47,854.0,7.0,16.9,5.0,4.3,100.2,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.8871455451536637,1,0,0,0.91623586,5866.0,0.7071039539760813,0.7968,0.88471866,1303.0,0.88407737,0.0,0.66872334
5867,5867,5867,Methanol,0.7475,20.0,150,59.0,0.0,0,1,22.0,CO,BrC1=CC=CC(Br)=N1,BrC1=CC=CC(Br)=N1,Unknown,0.35,236.894,2.6066000000000003,236.894,2.6066000000000003,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.186419011431808,1,0,0,0.4642334,5867.0,0.3468127498371267,0.2634534,0.32708073,3969.0,0.3364979,0.0,0.32242846
5868,5868,5868,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,C1C2C=CC1C3C2C4(C(=C(C3(C4(Cl)Cl)Cl)Cl)Cl)Cl,C1C2C=CC1C3C2C4(C(=C(C3(C4(Cl)Cl)Cl)Cl)Cl)Cl,Unknown,1.0,364.9139999999999,5.270200000000001,364.9139999999999,5.270200000000001,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,3.0,0,0,0,0.9950937,5868.0,0.6801054444885085,0.9860752,0.82734346,452.0,0.9290021,0.0,0.987941
5869,5869,5869,Methanol,0.7475,20.0,150,59.0,0.0,0,1,22.0,CO,CC[C@@H](C(=O)O)c1ccccc1,CC[C@@H](C(=O)O)c1ccccc1,Unknown,0.98,164.20399999999998,2.2648,164.20399999999998,2.2648,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,1.6777807052660805,0,0,0,0.9020103,5869.0,0.7440709905596536,0.9010812,0.9749836,3563.0,0.81147695,0.0,0.97518563
5870,5870,5870,Methyl tert-butyl ether,0.42,20.0,300,59.0,-37.5,0,0,22.0,CC(C)(C)OC,CC1=CC(O)=CC=C1,CC1=CC(O)=CC=C1,Unknown,0.002321034,108.13999999999996,1.7006199999999998,108.13999999999996,1.7006199999999998,0.5,nf10k,88.15,1.06,0.36,740.0,2.6,14.8,4.3,5.0,119.8,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.0005740970610197,0,0,0,0.12838915,5870.0,0.2191491929189114,-0.12109274,0.0025120378,4776.0,-0.06617612,0.0,0.053762734
5871,5871,5871,Methanol,0.88,10.0,150,59.0,0.0,0,1,22.0,CO,CCN(C1=CC2=C(C=C1C3=O)OCO2)C=C3C(O)=O,CCN(C1=CC2=C(C=C1C3=O)OCO2)C=C3C(O)=O,Unknown,0.97,261.23299999999995,1.4483,261.23299999999995,1.4483,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,1.508638306165727,0,0,0,0.9551946,5871.0,0.7377653041989786,0.89471686,0.97040147,1063.0,0.9620395,0.0,0.9672575
5872,5872,5872,2-Methyltetrahydrofuran,0.43,20.0,300,59.0,-37.5,0,0,22.0,CC1CCCO1,C1=C(C(=CC(=C1Cl)Cl)C#N)C#N,C1=C(C(=CC(=C1Cl)Cl)C#N)C#N,Unknown,0.304344022,197.024,2.736760000000001,197.024,2.736760000000001,0.5,nf10k,86.134,0.16,0.47,854.0,7.0,16.9,5.0,4.3,100.2,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.1569816318591772,0,0,0,0.42719528,5872.0,0.2763164634369442,0.278044,0.2944802,773.0,0.3907104,0.0,0.27744153
5873,5873,5873,Dimethylformamide,0.9,20.0,300,59.0,-37.5,0,0,22.0,O=CN(C)C,CN1C=CC2=C1C=CC(=C2)Br,CN1C=CC2=C1C=CC(=C2)Br,Unknown,0.498694449,210.074,2.940800000000001,210.074,2.940800000000001,0.5,nf10k,73.095,-1.01,0.92,944.0,36.7,17.4,13.7,11.3,77.0,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.2990320224071474,0,0,0,0.69828564,5873.0,0.3827958114881837,0.44291395,0.51984674,3666.0,0.4244051,0.0,0.5052481
5874,5874,5874,n-Heptane,0.225,20.0,300,59.0,-37.5,0,0,22.0,CCCCCCC,C1(C2=NC=CC=C2)=CC=CC=N1,C1(C2=NC=CC=C2)=CC=CC=N1,Unknown,-0.03475259,156.188,2.1436,156.188,2.1436,0.5,nf10k,100.205,4.39,0.39,684.0,1.92,15.3,0.0,0.0,147.4,0,1,0,0,0,0,0,0,DM300,1,0,CF,-0.0152560279672434,0,0,0,-0.066435754,5874.0,0.2191491929189114,-0.11139941,-0.055197477,4345.0,-0.008819044,0.0,-0.0042231083
5875,5875,5875,Methanol,0.88,10.0,150,59.0,0.0,0,1,22.0,CO,O=C(O)C1=CC=C(C(O)=O)C=C1,O=C(O)C1=CC=C(C(O)=O)C=C1,Unknown,0.93,166.13199999999998,1.083,166.13199999999998,1.083,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,1.148741651280925,0,0,0,0.81495136,5875.0,0.7125425587562785,0.82861054,0.93225086,3618.0,0.904783,0.0,0.7593308
