,Unnamed: 0,id,solvent,permeance,pressure,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,temperature,solvent_smiles,solute_smiles,secondary_solute_smiles,solute_category,rejection,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,secondary_solute_ratio,source,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,membrane_DM150,membrane_DM300,membrane_DM500,membrane_GMT-oNF-2,membrane_PBI,membrane_PMPerformance,membrane_PMS600,membrane_SM122,membrane_SS150101,membrane_SS336,membrane,process_configuration_CF,process_configuration_DE,process_configuration,nlc_rejection,test_standard,test_solute_disjoint,test_solute_disjoint_outer_val,Unnamed: 0.1,id_original,rejection_mcmpnn_pt_v40_fold3,rejection_mcmpnn_pt_v40_fold1,rejection_mcmpnn_pt_v40_fold4,rejection_mcmpnn_pt_v40_fold2,is_augmented,rejection_mcmpnn_pt_v40_fold0,loss_weight
7540,7540,7540,Toluene,2.11,20.0,600,-1.0,0.0,1,1,23.0,Cc1ccccc1,O=C(C(C)N1)NC(C)C1=O,O=C(C(C)N1)NC(C)C1=O,Unknown,0.185,142.158,-0.9906,142.158,-0.9906,0.5,nf10k,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,0,0,0,0,0,1,0,0,0,PMS600,1,0,CF,0.0883098412461388,0,0,0,1023.0,7540.0,0.16695583,0.15846121,0.2032173,0.20650616,0.0,0.17634577,0.5246974465921277
7541,7541,7541,Acetonitrile,2.328042328,20.0,500,82.0,0.0,0,1,22.0,C(C)#N,COC1=CC2=C(C=C1)N=CN2,COC1=CC2=C(C=C1)N=CN2,Unknown,0.290383612,148.16500000000002,1.5715,148.16500000000002,1.5715,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.148364781175566,0,0,0,3165.0,7541.0,0.30389118,0.3877055,0.29941005,0.28116566,0.0,0.3307333,0.6432575726675617
7542,7542,7542,2-Methyltetrahydrofuran,33.58715773,20.0,200,34.0,-15.0,0,0,22.0,CC1CCCO1,N#CC1=CC(F)=CC(F)=C1,N#CC1=CC(F)=CC(F)=C1,Unknown,0.16477409,139.104,1.83648,139.104,1.83648,0.5,nf10k,86.134,0.16,0.47,854.0,7.0,16.9,5.0,4.3,100.2,0,0,0,0,1,0,0,0,0,0,PBI,1,0,CF,0.0776763802014173,0,0,0,348.0,7542.0,0.1270648,0.15096915,0.4618082,0.17740232,0.0,0.15592033,0.5244650300099339
7543,7543,7543,2-propanol,0.081400081,20.0,500,82.0,0.0,0,1,22.0,C(C)(C)O,CC1=NC(C)=CC=C1,CC1=NC(C)=CC=C1,Unknown,0.002975164,107.15599999999996,1.69844,107.15599999999996,1.69844,0.5,nf10k,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,0,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.0008586510938472,0,0,0,568.0,7543.0,0.08069116,-0.00032174587,0.0050261617,0.014246583,0.0,-0.026364923,0.5246974465921277
7544,7544,7544,Acetonitrile,2.328042328,20.0,500,82.0,0.0,0,1,22.0,C(C)#N,COC1=CC=CC=C1C,COC1=CC=CC=C1C,Unknown,0.064448826,122.16699999999996,2.00362,122.16699999999996,2.00362,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.0284684873985995,1,0,0,1856.0,7544.0,0.040870905,0.048294425,0.1149652,0.10875496,0.0,0.13219604,1.0
7545,7545,7545,Methanol,0.88,10.0,150,59.0,0.0,0,1,22.0,CO,O=C(C(C)=C1)C(C=CC=C2)=C2C1=O,O=C(C(C)=C1)C(C=CC=C2)=C2C1=O,Unknown,0.53,172.18299999999996,2.0119,172.18299999999996,2.0119,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,0,0,DM150,1,0,CF,0.3269790928711038,0,0,0,573.0,7545.0,0.51878434,0.52390134,0.5785591,0.54635525,0.0,0.54504305,0.9571486797681296
7546,7546,7546,Toluene,2.58,40.0,600,-1.0,0.0,1,1,25.0,Cc1ccccc1,C=C(C1=CC=CC=C1)CC(C)(C)C2=CC=CC=C2,C=C(C1=CC=CC=C1)CC(C)(C)C2=CC=CC=C2,Unknown,0.538,236.358,5.067700000000005,236.358,5.067700000000005,0.5,nf10k,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,0,0,0,0,0,1,0,0,0,PMS600,1,0,CF,0.3344190089820469,0,0,0,306.0,7546.0,0.5349122,0.5502428,0.54886013,0.549654,0.0,0.55766904,0.9680667889624756
7547,7547,7547,Toluene,0.66,10.0,220,-1.0,0.0,1,1,27.0,Cc1ccccc1,C=CCCCCCCCCC#N,C=CCCCCCCCCC#N,Unknown,0.17,165.28,3.8167800000000014,165.28,3.8167800000000014,0.5,nf10k,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,0,0,0,0,0,0,1,0,0,SM122,1,0,CF,0.080398976215889,0,0,0,1826.0,7547.0,0.274419,0.16525194,0.17407688,0.19060937,0.0,0.16509211,0.5246974465921277
7548,7548,7548,Ethyl acetate,3.897707231,20.0,300,87.0,-8.0,0,0,22.0,O(C(C)=O)CC,CC(C)(C)OC(=O)N1CCC(C1)O,CC(C)(C)OC(=O)N1CCC(C1)O,Unknown,0.066462015,187.239,0.9881,187.239,0.9881,0.5,nf10k,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,0,0,1,0,0,0,0,0,0,GMT-oNF-2,1,0,CF,0.0294030417002046,0,0,0,2055.0,7548.0,0.061088234,0.059728205,0.105312586,0.067632824,0.0,0.11447561,0.5246974465921277
7549,7549,7549,Acetonitrile,5.45,40.0,500,59.0,-31.0,0,0,25.0,C(C)#N,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C%11=CC=CC=C%11)CC(C%12=CC=CC=C%12)CC(C)(C)C%13=CC=CC=C%13,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C%11=CC=CC=C%11)CC(C%12=CC=CC=C%12)CC(C)(C)C%13=CC=CC=C%13,Unknown,0.985,1384.0459999999998,29.07090000000009,1384.0459999999998,29.07090000000009,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,1,0,0,0,0,0,0,0,DM500,1,0,CF,1.7958800173440748,0,0,0,2949.0,7549.0,0.9690881,0.97009695,0.9651484,0.9671761,0.0,0.97802114,1.554416185529178
7550,7550,7550,Methanol,0.88,10.0,150,59.0,0.0,0,1,22.0,CO,NC1=CC=CC2=C(N)C=CC=C12,NC1=CC=CC2=C(N)C=CC=C12,Unknown,0.94,158.204,2.0042,158.204,2.0042,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,0,0,DM150,1,0,CF,1.2146701649892326,0,0,0,3095.0,7550.0,0.5900312,0.79461706,0.7936965,0.9209229,0.0,0.7802291,1.4953877227875638
7551,7551,7551,Acetone,2.065696649,20.0,300,87.0,-8.0,0,0,22.0,CC(=O)C,CC1=C2C=CNC2=CC=C1,CC1=C2C=CNC2=CC=C1,Unknown,0.15769497,131.178,2.4763200000000003,131.178,2.4763200000000003,0.5,nf10k,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,1,0,0,0,0,0,0,GMT-oNF-2,1,0,CF,0.0740153092605535,0,0,0,3842.0,7551.0,0.1778138,0.15927306,0.15539747,0.20786142,0.0,0.13821256,0.5246974465921277
7552,7552,7552,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,CC1=CC(=CC(=C1)Br)Br,CC1=CC(=CC(=C1)Br)Br,Unknown,0.61,249.933,3.520020000000001,249.933,3.520020000000001,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.4078232426041331,0,0,0,84.0,7552.0,0.5856556,0.5951755,0.60747164,0.6077354,0.0,0.6177491,1.0625123293490586
7553,7553,7553,Ethanol,0.7,20.0,300,59.0,-37.5,0,0,25.0,C(C)O,CCCCCCCCCCCCCC,CCCCCCCCCCCCCC,Unknown,0.736,198.39399999999995,5.707400000000006,198.39399999999995,5.707400000000006,0.5,nf10k,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.5767541260631921,0,0,0,720.0,7553.0,0.7257815,0.7339668,0.7304438,0.7319257,0.0,0.7332126,1.2272481702232454
7554,7554,7554,Methanol,0.88,10.0,150,59.0,0.0,0,1,22.0,CO,CC1=CC(Br)=C(C)C=C1Br,CC1=CC(Br)=C(C)C=C1Br,Unknown,0.81,263.96000000000004,3.8284400000000014,263.96000000000004,3.8284400000000014,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,0,0,DM150,1,0,CF,0.7189666327522726,0,0,0,1908.0,7554.0,0.80712116,0.74011564,0.8128092,0.79535854,0.0,0.7922926,1.3248610526451223
7555,7555,7555,Methanol,0.7475,20.0,150,59.0,0.0,0,1,22.0,CO,C[C@H]1/C=C/C=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)O[C@@](C4=O)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)/C,C[C@H]1/C=C/C=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)O[C@@](C4=O)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)/C,Unknown,1.0,785.8909999999998,6.157840000000006,785.8909999999998,6.157840000000006,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,0,0,DM150,1,0,CF,3.0,0,0,0,1827.0,7555.0,1.0,0.991881,0.99373776,1.0,0.0,1.0,1.574092339776383
7556,7556,7556,Toluene,0.26,20.0,300,59.0,-37.5,0,0,22.0,Cc1ccccc1,NC1=CC=C(OC)C=C1,NC1=CC=C(OC)C=C1,Unknown,-0.142643275,123.155,1.2774,123.155,1.2774,0.5,nf10k,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,-0.0582905805248104,0,0,0,3829.0,7556.0,-0.117240965,-0.11579609,-0.10776293,-0.10422748,0.0,-0.12644112,0.5246974465921277
7557,7557,7557,Dimethylformamide,0.9,20.0,300,59.0,-37.5,0,0,22.0,O=CN(C)C,O=C(C1=CC=C(O)C=C1)C2=CC=C(O)C=C2,O=C(C1=CC=C(O)C=C1)C2=CC=C(O)C=C2,Unknown,0.961943021,214.22,2.3288,214.22,2.3288,0.5,nf10k,73.095,-1.01,0.92,944.0,36.7,17.4,13.7,11.3,77.0,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,1.4083013517898255,0,0,0,1291.0,7557.0,0.9570018,0.96385384,0.95438135,0.96852934,0.0,0.9726448,1.5241713405106077
7558,7558,7558,Acetone,2.960758377,20.0,200,34.0,-15.0,0,0,22.0,CC(=O)C,O=[N+](C1=C(F)C=C(F)C([N+]([O-])=O)=C1)[O-],O=[N+](C1=C(F)C=C(F)C([N+]([O-])=O)=C1)[O-],Unknown,0.775906921,204.088,1.7812000000000003,204.088,1.7812000000000003,0.5,nf10k,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,0,1,0,0,0,0,0,PBI,1,0,CF,0.6476378581683745,0,0,0,1409.0,7558.0,0.76896805,0.78792953,0.7846199,0.7668226,0.0,0.72842985,1.2801396739007131
7559,7559,7559,Methanol,1.54,10.0,300,59.0,-37.5,0,0,22.0,CO,CC(C1=CC=C(C=C1)O)(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O,CC(C1=CC=C(C=C1)O)(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O,Unknown,1.0,306.36100000000005,4.157700000000003,306.36100000000005,4.157700000000003,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,3.0,0,0,0,3227.0,7559.0,1.0,0.9931034,0.9999224,1.0,0.0,1.0,1.574092339776383
7560,7560,7560,Methanol,0.7475,20.0,150,59.0,0.0,0,1,22.0,CO,O=C(C1=CC=C(C)C(C)=C1)C2=CC=CC=C2,O=C(C1=CC=C(C)C(C)=C1)C2=CC=CC=C2,Unknown,0.9,210.276,3.534440000000002,210.276,3.534440000000002,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,0,0,DM150,1,0,CF,0.9956786262173576,0,0,0,3808.0,7560.0,0.9098272,0.7847232,0.9060037,0.8793777,0.0,0.90490746,1.4429179781283512
7561,7561,7561,2-propanol,0.066137566,20.0,300,59.0,-37.5,0,0,22.0,C(C)(C)O,CCN(C1=CC2=C(C=C1C3=O)OCO2)C=C3C(O)=O,CCN(C1=CC2=C(C=C1C3=O)OCO2)C=C3C(O)=O,Unknown,0.747504877,261.23299999999995,1.4483,261.23299999999995,1.4483,0.5,nf10k,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.5960303916543642,0,0,0,517.0,7561.0,0.74501467,0.74013597,0.748335,0.7569483,0.0,0.8794801,1.24288347398872
7562,7562,7562,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,FC1=CC=C(F)C([N+]([O-])=O)=C1,FC1=CC=C(F)C([N+]([O-])=O)=C1,Unknown,0.51,159.091,1.873,159.091,1.873,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.3089185078770315,0,0,0,3259.0,7562.0,0.5092456,0.5022721,0.50056416,0.49587807,0.0,0.5163522,0.9313379677010266
7563,7563,7563,Methanol,0.101115447,10.0,300,87.0,-8.0,0,0,22.0,CO,OC1CCCC2=C1C=CC=C2,OC1CCCC2=C1C=CC=C2,Unknown,0.053889349,148.20499999999998,2.0563,148.20499999999998,2.0563,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,1,0,0,0,0,0,0,GMT-oNF-2,1,0,CF,0.0235992793795498,0,0,0,3479.0,7563.0,0.037831604,0.039365143,0.0594517,0.059678346,0.0,0.028481066,0.5246974465921277
7564,7564,7564,Methanol,0.101115447,10.0,300,87.0,-8.0,0,0,22.0,CO,CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NN=N[N-]4)CO)Cl.[K+],CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NN=N[N-]4)CO)Cl.[K+],Unknown,0.995503022,461.01000000000016,0.8998999999999995,461.01000000000016,0.8998999999999995,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,1,0,0,0,0,0,0,GMT-oNF-2,1,0,CF,2.259876001163741,0,0,0,3703.0,7564.0,0.9977362,0.9980525,1.0,0.82243335,0.0,1.0,1.5681934575914305
7565,7565,7565,Acetone,1.69,20.0,300,59.0,-37.5,0,0,22.0,CC(=O)C,C1OC2=C(O1)C=C(C=C2)O,C1OC2=C(O1)C=C(C=C2)O,Unknown,0.431285154,138.122,1.1209,138.122,1.1209,0.5,nf10k,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.244342463267788,0,0,0,2748.0,7565.0,0.5666346,0.4362531,0.44048762,0.4167382,0.0,0.44579953,0.8280842709382952
7566,7566,7566,Dimethylformamide,0.9,20.0,300,59.0,-37.5,0,0,22.0,O=CN(C)C,O=CC1=CC=C(O)C=C1,O=CC1=CC=C(O)C=C1,Unknown,0.198417048,122.12299999999996,1.2047,122.12299999999996,1.2047,0.5,nf10k,73.095,-1.01,0.92,944.0,36.7,17.4,13.7,11.3,77.0,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.0955100695348502,0,0,0,1628.0,7566.0,0.19184297,0.55476284,0.17323047,0.16701174,0.0,0.21390542,0.5246974465921277
7567,7567,7567,Acetonitrile,2.142857143,20.0,300,87.0,-8.0,0,0,22.0,C(C)#N,O=C(C1=C(F)C(F)=C(F)C(F)=C1F)C2=C(F)C(F)=C(F)C(F)=C2F,O=C(C1=C(F)C(F)=C(F)C(F)=C1F)C2=C(F)C(F)=C(F)C(F)=C2F,Unknown,0.090122287,362.122,4.3086,362.122,4.3086,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,1,0,0,0,0,0,0,GMT-oNF-2,1,0,CF,0.0405399239426003,0,0,0,2403.0,7567.0,0.086809725,0.077503085,0.09606886,0.12950084,0.0,0.3156255,0.5246974465921277
7568,7568,7568,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,COC1=CC=C(C=C1)C=O,COC1=CC=C(C=C1)C=O,Unknown,0.34,136.14999999999998,1.5076999999999998,136.14999999999998,1.5076999999999998,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.1797985405143598,0,0,0,2022.0,7568.0,0.31069103,0.3530729,0.33947384,0.24529421,0.0,0.32590222,0.7083415528993724
7569,7569,7569,Methanol,1.54,10.0,300,59.0,-37.5,0,0,22.0,CO,COC1=CC=C(OC)C=C1,COC1=CC=C(OC)C=C1,Unknown,0.26,138.166,1.7038,138.166,1.7038,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.1301817920206718,0,0,0,3223.0,7569.0,0.104203016,0.18094084,0.18919995,0.2104652,0.0,0.2532745,0.6034020635809468
7570,7570,7570,2-propanol,0.081400081,20.0,500,82.0,0.0,0,1,22.0,C(C)(C)O,N#CC1=CC(F)=CC(F)=C1,N#CC1=CC(F)=CC(F)=C1,Unknown,-0.097489644,139.104,1.83648,139.104,1.83648,0.5,nf10k,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,0,0,0,0,0,0,0,0,1,SS336,1,0,CF,-0.0407959669689961,0,0,0,1501.0,7570.0,-0.11682606,-0.09779173,-0.08942592,-0.05807507,0.0,-0.13883042,0.5246974465921277
7571,7571,7571,Methanol,0.7475,20.0,150,59.0,0.0,0,1,22.0,CO,O=C1NC2=C(C=CC=C2F)C1=O,O=C1NC2=C(C=CC=C2F)C1=O,Unknown,0.75,165.12299999999996,0.9605,165.12299999999996,0.9605,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,0,0,DM150,1,0,CF,0.6003262785189618,0,0,0,2663.0,7571.0,0.7507187,0.7263464,0.7399131,0.76283014,0.0,0.7422421,1.2461564356563033
7572,7572,7572,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,NC1=CN=C(N)C=C1,NC1=CN=C(N)C=C1,Unknown,0.81,109.132,0.2460000000000001,109.132,0.2460000000000001,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.7189666327522726,0,0,0,927.0,7572.0,0.8186716,0.8206093,0.6666239,0.7885827,0.0,0.8224034,1.3242742007750834
7573,7573,7573,Toluene,0.96,30.0,220,-1.0,0.0,1,1,25.0,Cc1ccccc1,c1(P(c2ccccc2)c3ccccc3)ccccc1,c1(P(c2ccccc2)c3ccccc3)ccccc1,ligand,0.909,262.292,3.4448000000000016,262.292,3.4448000000000016,0.5,nf10k,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,0,0,0,0,0,0,1,0,0,SM122,1,0,CF,1.0362121726544449,0,0,0,2768.0,7573.0,0.9124795,0.91760474,0.92592037,0.93767273,0.0,0.85000896,1.454723670676674
7574,7574,7574,2-propanol,0.322751323,20.0,300,87.0,-8.0,0,0,22.0,C(C)(C)O,c1ccc2c(c1)Cc1ccccc1-2,c1ccc2c(c1)Cc1ccccc1-2,Unknown,-0.057084155,166.22299999999998,3.2578000000000014,166.22299999999998,3.2578000000000014,0.5,nf10k,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,0,0,1,0,0,0,0,0,0,GMT-oNF-2,1,0,CF,-0.0245202107980862,0,0,0,3615.0,7574.0,-0.0761925,-0.053972244,-0.050394416,0.022954166,0.0,-0.076465845,0.5246974465921277
7575,7575,7575,2-Methyltetrahydrofuran,33.58715773,20.0,200,34.0,-15.0,0,0,22.0,CC1CCCO1,C1=CC2=C(C=CN2)C(=C1)Cl,C1=CC2=C(C=CN2)C(=C1)Cl,Unknown,1.0,151.59599999999998,2.821300000000001,151.59599999999998,2.821300000000001,0.5,nf10k,86.134,0.16,0.47,854.0,7.0,16.9,5.0,4.3,100.2,0,0,0,0,1,0,0,0,0,0,PBI,1,0,CF,3.0,0,0,0,1100.0,7575.0,0.886788,0.99597645,0.9978578,1.0,0.0,0.9821286,1.574092339776383
7576,7576,7576,Ethanol,0.27,40.0,600,-1.0,0.0,1,1,25.0,C(C)O,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(CC(C(C)(C)C(C3=CC=CC=C3)(C)C)C4=CC=CC=C4)C5=CC=CC=C5,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(CC(C(C)(C)C(C3=CC=CC=C3)(C)C)C4=CC=CC=C4)C5=CC=CC=C5,Unknown,0.277,578.8840000000002,12.315799999999982,578.8840000000002,12.315799999999982,0.5,nf10k,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,0,0,0,1,0,0,0,PMS600,1,0,CF,0.1402614338028531,1,0,0,1681.0,7576.0,0.36727765,0.3327099,0.30700666,0.28640312,0.0,0.15065348,1.0
7577,7577,7577,n-Hexane,0.17,30.0,220,-1.0,0.0,1,1,25.0,C(CCC)CC,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C)(C)C4=CC=CC=C4,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C)(C)C4=CC=CC=C4,Unknown,0.79,446.67800000000017,9.5058,446.67800000000017,9.5058,0.5,nf10k,86.178,3.9,0.3,661.0,1.88,14.9,0.0,0.0,131.6,0,0,0,0,0,0,0,1,0,0,SM122,0,1,DE,0.6757175447023074,0,0,0,449.0,7577.0,0.8722408,0.8697609,0.8411477,0.90325207,0.0,0.807893,1.298626180315516
7578,7578,7578,Toluene,2.42,10.0,600,-1.0,0.0,1,1,25.0,Cc1ccccc1,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C%11=CC=CC=C%11)CC(C%12=CC=CC=C%12)CC(C%13=CC=CC=C%13)CC(C%14=CC=CC=C%14)CC(C%15=CC=CC=C%15)CC(C%16=CC=CC=C%16)CC(C)(C)C%17=CC=CC=C%17,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C%11=CC=CC=C%11)CC(C%12=CC=CC=C%12)CC(C%13=CC=CC=C%13)CC(C%14=CC=CC=C%14)CC(C%15=CC=CC=C%15)CC(C%16=CC=CC=C%16)CC(C)(C)C%17=CC=CC=C%17,Unknown,1.0,1800.654,37.76649999999999,1800.654,37.76649999999999,0.5,nf10k,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,0,0,0,0,0,1,0,0,0,PMS600,1,0,CF,3.0,1,0,0,871.0,7578.0,0.98971933,0.9930944,0.9902861,0.99519324,0.0,1.0,1.0
7579,7579,7579,Ethanol,0.7,20.0,300,59.0,-37.5,0,0,25.0,C(C)O,O=C(OC)C(C)(CC(C)(CC(C)C(OC)=O)C(OC)=O)CC(C)(C(OC)=O)C,O=C(OC)C(C)(CC(C)(CC(C)C(OC)=O)C(OC)=O)CC(C)(C(OC)=O)C,Unknown,0.445,402.4840000000002,2.5236,402.4840000000002,2.5236,0.5,nf10k,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.2549252084179425,0,0,0,3121.0,7579.0,0.7285974,0.64251256,0.44481915,0.909392,0.0,0.780897,0.8460746326298058
7580,7580,7580,Ethanol,0.7,20.0,300,59.0,-37.5,0,0,25.0,C(C)O,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C%11=CC=CC=C%11)CC(C%12=CC=CC=C%12)CC(C%13=CC=CC=C%13)CC(C%14=CC=CC=C%14)CC(CC(C(C)(C)C(C%15=CC=CC=C%15)(C)C)C%16=CC=CC=C%16)C%17=CC=CC=C%17,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C%11=CC=CC=C%11)CC(C%12=CC=CC=C%12)CC(C%13=CC=CC=C%13)CC(C%14=CC=CC=C%14)CC(CC(C(C)(C)C(C%15=CC=CC=C%15)(C)C)C%16=CC=CC=C%16)C%17=CC=CC=C%17,Unknown,1.0,1828.708,38.40259999999998,1828.708,38.40259999999998,0.5,nf10k,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,3.0,0,0,0,1412.0,7580.0,1.0,0.99220157,0.99904585,1.0,0.0,1.0,1.574092339776383
