,doi,year,journal,membrane,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,solute_name,secondary_solute_name,secondary_solute_ratio,solvent,pressure,permeance,rejection,temperature,process_configuration,exclude,solute_smiles,secondary_solute_smiles,solute_category,solvent_smiles,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,batch,date,solute_identifier,secondary_solute_identifier,solute_type,solute_reactions
2075,,,,GMT-oNF-2,300,87,-8,0,0,,,0.5,Ethyl acetate,20,3.733,0.099794917,21,CF,0,N#Cc1c(n2c3ccccc3c4ccccc24)c(C#N)c(n5c6ccccc6c7ccccc57)c(Cl)c1n8c9ccccc9c%10ccccc8%10,N#Cc1c(n2c3ccccc3c4ccccc24)c(C#N)c(n5c6ccccc6c7ccccc57)c(Cl)c1n8c9ccccc9c%10ccccc8%10,organocatalyst,O(C(C)=O)CC,88.106,0.71,0.45,902,6.02,15.8,5.3,7.2,98.5,658.164,11.37466,658.164,11.37466,MR-A,45804,1469704-61-7,1469704-61-7,Photoredox catalyst,visible light mediated free radical reactions
2076,,,,GMT-oNF-2,300,87,-8,0,0,,,0.5,Ethyl acetate,20,3.733,0.204491267,21,CF,0,CC1=CC(C2=CC=C(C)C=C2[Ir+3]345([N](C=C6)=C(C7=[N]5C=CC(C(C)(C)C)=C7)C=C6C(C)(C)C)[N](C=C8)=C(C9=CC=C(C)C=C94)C=C8C)=[N]3C=C1.F[P-](F)(F)(F)(F)F,CC1=CC(C2=CC=C(C)C=C2[Ir+3]345([N](C=C6)=C(C7=[N]5C=CC(C(C)(C)C)=C7)C=C6C(C)(C)C)[N](C=C8)=C(C9=CC=C(C)C=C94)C=C8C)=[N]3C=C1.F[P-](F)(F)(F)(F)F,metal_catalyst,O(C(C)=O)CC,88.106,0.71,0.45,902,6.02,15.8,5.3,7.2,98.5,970.075,13.19858,970.075,13.19858,MR-A,45804,1607469-49-7,1607469-49-7,Photoredox catalyst,visible light mediated free radical reactions
2077,,,,GMT-oNF-2,300,87,-8,0,0,,,0.5,Ethyl acetate,20,3.733,0.150289666,21,CF,0,CC(c1cc(C(C)(C)C)c(O[Co]23Oc4c(C=[N]2[C@@H]5CCCC[C@H]5[N]3=C6)cc(C(C)(C)C)cc4C(C)(C)C)c6c1)(C)C,CC(c1cc(C(C)(C)C)c(O[Co]23Oc4c(C=[N]2[C@@H]5CCCC[C@H]5[N]3=C6)cc(C(C)(C)C)cc4C(C)(C)C)c6c1)(C)C,metal_catalyst,O(C(C)=O)CC,88.106,0.71,0.45,902,6.02,15.8,5.3,7.2,98.5,603.757,9.4095,603.757,9.4095,MR-A,45804,176763-62-5,176763-62-5,Salen complex,"asymmetric catalysis, oxidation, polymerization"
2078,,,,PMPerformance,300,-1,0,1,1,,,0.5,Ethyl acetate,20,2.03638048,0.199638654,21,CF,0,[H]O(c1c(/C=N/CC/N=C/c2ccccc23)cccc1)[Ni]O3[H],[H]O(c1c(/C=N/CC/N=C/c2ccccc23)cccc1)[Ni]O3[H],metal_catalyst,O(C(C)=O)CC,88.106,0.71,0.45,902,6.02,15.8,5.3,7.2,98.5,327.009,2.6333,327.009,2.6333,MR-A,45804,14167-20-5,14167-20-5,Salen complex,"asymmetric catalysis, oxidation, polymerization"
2079,,,,PMPerformance,300,-1,0,1,1,,,0.5,Ethyl acetate,20,2.03638048,0.540173186,21,CF,0,FC1=CC(F)=CC2=C1C3=CC=CC=[N]3[Ir]245([N]6=C(C(O5)=O)C=CC=C6)[N]7=CC=CC=C7C8=C4C=C(F)C=C8F,FC1=CC(F)=CC2=C1C3=CC=CC=[N]3[Ir]245([N]6=C(C(O5)=O)C=CC=C6)[N]7=CC=CC=C7C8=C4C=C(F)C=C8F,metal_catalyst,O(C(C)=O)CC,88.106,0.71,0.45,902,6.02,15.8,5.3,7.2,98.5,694.664,5.103,694.664,5.103,MR-A,45804,376367-93-0,376367-93-0,"Photocatalyst, Transition metal complex","C-H activation, dehydrogenation, hydrogen atom transfer reactions"
2080,,,,PMPerformance,300,-1,0,1,1,,,0.5,Ethyl acetate,20,2.03638048,0.073604008,21,CF,0,Fc1c(F)c(F)c(C(N=c(c2c(F)c(F)c(F)c(F)c23)n4c3=NC5=[N](C(c6c5c(F)c(F)c(F)c6F)=N7)[Cu]894)=[N]9C%10=Nc%11n8c7c%12c(F)c(F)c(F)c(F)c%11%12)c%10c1F,Fc1c(F)c(F)c(C(N=c(c2c(F)c(F)c(F)c(F)c23)n4c3=NC5=[N](C(c6c5c(F)c(F)c(F)c6F)=N7)[Cu]894)=[N]9C%10=Nc%11n8c7c%12c(F)c(F)c(F)c(F)c%11%12)c%10c1F,metal_catalyst,O(C(C)=O)CC,88.106,0.71,0.45,902,6.02,15.8,5.3,7.2,98.5,863.922,7.0739,863.922,7.0739,MR-A,45804,14916-87-1,14916-87-1,Transition metal complex,"photonic devices, optical devices"
2081,,,,PMPerformance,300,-1,0,1,1,,,0.5,Ethyl acetate,20,2.03638048,0.749740812,21,CF,0,N#Cc1c(n2c3ccccc3c4ccccc24)c(C#N)c(n5c6ccccc6c7ccccc57)c(Cl)c1n8c9ccccc9c%10ccccc8%10,N#Cc1c(n2c3ccccc3c4ccccc24)c(C#N)c(n5c6ccccc6c7ccccc57)c(Cl)c1n8c9ccccc9c%10ccccc8%10,organocatalyst,O(C(C)=O)CC,88.106,0.71,0.45,902,6.02,15.8,5.3,7.2,98.5,658.164,11.37466,658.164,11.37466,MR-A,45804,1469704-61-7,1469704-61-7,Photoredox catalyst,visible light mediated free radical reactions
2082,,,,PMPerformance,300,-1,0,1,1,,,0.5,Ethyl acetate,20,2.03638048,0.902744889,21,CF,0,CC1=CC(C2=CC=C(C)C=C2[Ir+3]345([N](C=C6)=C(C7=[N]5C=CC(C(C)(C)C)=C7)C=C6C(C)(C)C)[N](C=C8)=C(C9=CC=C(C)C=C94)C=C8C)=[N]3C=C1.F[P-](F)(F)(F)(F)F,CC1=CC(C2=CC=C(C)C=C2[Ir+3]345([N](C=C6)=C(C7=[N]5C=CC(C(C)(C)C)=C7)C=C6C(C)(C)C)[N](C=C8)=C(C9=CC=C(C)C=C94)C=C8C)=[N]3C=C1.F[P-](F)(F)(F)(F)F,metal_catalyst,O(C(C)=O)CC,88.106,0.71,0.45,902,6.02,15.8,5.3,7.2,98.5,970.075,13.19858,970.075,13.19858,MR-A,45804,1607469-49-7,1607469-49-7,Photoredox catalyst,visible light mediated free radical reactions
2083,,,,PMPerformance,300,-1,0,1,1,,,0.5,Ethyl acetate,20,2.03638048,0.361146937,21,CF,0,CC(c1cc(C(C)(C)C)c(O[Co]23Oc4c(C=[N]2[C@@H]5CCCC[C@H]5[N]3=C6)cc(C(C)(C)C)cc4C(C)(C)C)c6c1)(C)C,CC(c1cc(C(C)(C)C)c(O[Co]23Oc4c(C=[N]2[C@@H]5CCCC[C@H]5[N]3=C6)cc(C(C)(C)C)cc4C(C)(C)C)c6c1)(C)C,metal_catalyst,O(C(C)=O)CC,88.106,0.71,0.45,902,6.02,15.8,5.3,7.2,98.5,603.757,9.4095,603.757,9.4095,MR-A,45804,176763-62-5,176763-62-5,Salen complex,"asymmetric catalysis, oxidation, polymerization"
2084,,,,SS150101,300,-1,0,1,1,,,0.5,Ethyl acetate,20,0.170054086,0.446484107,21,CF,0,[H]O(c1c(/C=N/CC/N=C/c2ccccc23)cccc1)[Ni]O3[H],[H]O(c1c(/C=N/CC/N=C/c2ccccc23)cccc1)[Ni]O3[H],metal_catalyst,O(C(C)=O)CC,88.106,0.71,0.45,902,6.02,15.8,5.3,7.2,98.5,327.009,2.6333,327.009,2.6333,MR-A,45804,14167-20-5,14167-20-5,Salen complex,"asymmetric catalysis, oxidation, polymerization"
2085,,,,SS150101,300,-1,0,1,1,,,0.5,Ethyl acetate,20,0.170054086,0.677454915,21,CF,0,FC1=CC(F)=CC2=C1C3=CC=CC=[N]3[Ir]245([N]6=C(C(O5)=O)C=CC=C6)[N]7=CC=CC=C7C8=C4C=C(F)C=C8F,FC1=CC(F)=CC2=C1C3=CC=CC=[N]3[Ir]245([N]6=C(C(O5)=O)C=CC=C6)[N]7=CC=CC=C7C8=C4C=C(F)C=C8F,metal_catalyst,O(C(C)=O)CC,88.106,0.71,0.45,902,6.02,15.8,5.3,7.2,98.5,694.664,5.103,694.664,5.103,MR-A,45804,376367-93-0,376367-93-0,"Photocatalyst, Transition metal complex","C-H activation, dehydrogenation, hydrogen atom transfer reactions"
2086,,,,SS150101,300,-1,0,1,1,,,0.5,Ethyl acetate,20,0.170054086,0.346591056,21,CF,0,Fc1c(F)c(F)c(C(N=c(c2c(F)c(F)c(F)c(F)c23)n4c3=NC5=[N](C(c6c5c(F)c(F)c(F)c6F)=N7)[Cu]894)=[N]9C%10=Nc%11n8c7c%12c(F)c(F)c(F)c(F)c%11%12)c%10c1F,Fc1c(F)c(F)c(C(N=c(c2c(F)c(F)c(F)c(F)c23)n4c3=NC5=[N](C(c6c5c(F)c(F)c(F)c6F)=N7)[Cu]894)=[N]9C%10=Nc%11n8c7c%12c(F)c(F)c(F)c(F)c%11%12)c%10c1F,metal_catalyst,O(C(C)=O)CC,88.106,0.71,0.45,902,6.02,15.8,5.3,7.2,98.5,863.922,7.0739,863.922,7.0739,MR-A,45804,14916-87-1,14916-87-1,Transition metal complex,"photonic devices, optical devices"
2087,,,,SS150101,300,-1,0,1,1,,,0.5,Ethyl acetate,20,0.170054086,0.79609231,21,CF,0,N#Cc1c(n2c3ccccc3c4ccccc24)c(C#N)c(n5c6ccccc6c7ccccc57)c(Cl)c1n8c9ccccc9c%10ccccc8%10,N#Cc1c(n2c3ccccc3c4ccccc24)c(C#N)c(n5c6ccccc6c7ccccc57)c(Cl)c1n8c9ccccc9c%10ccccc8%10,organocatalyst,O(C(C)=O)CC,88.106,0.71,0.45,902,6.02,15.8,5.3,7.2,98.5,658.164,11.37466,658.164,11.37466,MR-A,45804,1469704-61-7,1469704-61-7,Photoredox catalyst,visible light mediated free radical reactions
2088,,,,SS150101,300,-1,0,1,1,,,0.5,Ethyl acetate,20,0.170054086,0.530328408,21,CF,0,CC1=CC(C2=CC=C(C)C=C2[Ir+3]345([N](C=C6)=C(C7=[N]5C=CC(C(C)(C)C)=C7)C=C6C(C)(C)C)[N](C=C8)=C(C9=CC=C(C)C=C94)C=C8C)=[N]3C=C1.F[P-](F)(F)(F)(F)F,CC1=CC(C2=CC=C(C)C=C2[Ir+3]345([N](C=C6)=C(C7=[N]5C=CC(C(C)(C)C)=C7)C=C6C(C)(C)C)[N](C=C8)=C(C9=CC=C(C)C=C94)C=C8C)=[N]3C=C1.F[P-](F)(F)(F)(F)F,metal_catalyst,O(C(C)=O)CC,88.106,0.71,0.45,902,6.02,15.8,5.3,7.2,98.5,970.075,13.19858,970.075,13.19858,MR-A,45804,1607469-49-7,1607469-49-7,Photoredox catalyst,visible light mediated free radical reactions
2089,,,,SS150101,300,-1,0,1,1,,,0.5,Ethyl acetate,20,0.170054086,0.674877835,21,CF,0,CC(c1cc(C(C)(C)C)c(O[Co]23Oc4c(C=[N]2[C@@H]5CCCC[C@H]5[N]3=C6)cc(C(C)(C)C)cc4C(C)(C)C)c6c1)(C)C,CC(c1cc(C(C)(C)C)c(O[Co]23Oc4c(C=[N]2[C@@H]5CCCC[C@H]5[N]3=C6)cc(C(C)(C)C)cc4C(C)(C)C)c6c1)(C)C,metal_catalyst,O(C(C)=O)CC,88.106,0.71,0.45,902,6.02,15.8,5.3,7.2,98.5,603.757,9.4095,603.757,9.4095,MR-A,45804,176763-62-5,176763-62-5,Salen complex,"asymmetric catalysis, oxidation, polymerization"
2090,,,,SS336,500,82,0,0,1,,,0.5,Ethyl acetate,20,0.99517837,0.202450965,21,CF,0,[H]O(c1c(/C=N/CC/N=C/c2ccccc23)cccc1)[Ni]O3[H],[H]O(c1c(/C=N/CC/N=C/c2ccccc23)cccc1)[Ni]O3[H],metal_catalyst,O(C(C)=O)CC,88.106,0.71,0.45,902,6.02,15.8,5.3,7.2,98.5,327.009,2.6333,327.009,2.6333,MR-A,45804,14167-20-5,14167-20-5,Salen complex,"asymmetric catalysis, oxidation, polymerization"
2091,,,,SS336,500,82,0,0,1,,,0.5,Ethyl acetate,20,0.99517837,0.328108839,21,CF,0,FC1=CC(F)=CC2=C1C3=CC=CC=[N]3[Ir]245([N]6=C(C(O5)=O)C=CC=C6)[N]7=CC=CC=C7C8=C4C=C(F)C=C8F,FC1=CC(F)=CC2=C1C3=CC=CC=[N]3[Ir]245([N]6=C(C(O5)=O)C=CC=C6)[N]7=CC=CC=C7C8=C4C=C(F)C=C8F,metal_catalyst,O(C(C)=O)CC,88.106,0.71,0.45,902,6.02,15.8,5.3,7.2,98.5,694.664,5.103,694.664,5.103,MR-A,45804,376367-93-0,376367-93-0,"Photocatalyst, Transition metal complex","C-H activation, dehydrogenation, hydrogen atom transfer reactions"
2092,,,,SS336,500,82,0,0,1,,,0.5,Ethyl acetate,20,0.99517837,0.036262693,21,CF,0,Fc1c(F)c(F)c(C(N=c(c2c(F)c(F)c(F)c(F)c23)n4c3=NC5=[N](C(c6c5c(F)c(F)c(F)c6F)=N7)[Cu]894)=[N]9C%10=Nc%11n8c7c%12c(F)c(F)c(F)c(F)c%11%12)c%10c1F,Fc1c(F)c(F)c(C(N=c(c2c(F)c(F)c(F)c(F)c23)n4c3=NC5=[N](C(c6c5c(F)c(F)c(F)c6F)=N7)[Cu]894)=[N]9C%10=Nc%11n8c7c%12c(F)c(F)c(F)c(F)c%11%12)c%10c1F,metal_catalyst,O(C(C)=O)CC,88.106,0.71,0.45,902,6.02,15.8,5.3,7.2,98.5,863.922,7.0739,863.922,7.0739,MR-A,45804,14916-87-1,14916-87-1,Transition metal complex,"photonic devices, optical devices"
2093,,,,SS336,500,82,0,0,1,,,0.5,Ethyl acetate,20,0.99517837,0.367207364,21,CF,0,N#Cc1c(n2c3ccccc3c4ccccc24)c(C#N)c(n5c6ccccc6c7ccccc57)c(Cl)c1n8c9ccccc9c%10ccccc8%10,N#Cc1c(n2c3ccccc3c4ccccc24)c(C#N)c(n5c6ccccc6c7ccccc57)c(Cl)c1n8c9ccccc9c%10ccccc8%10,organocatalyst,O(C(C)=O)CC,88.106,0.71,0.45,902,6.02,15.8,5.3,7.2,98.5,658.164,11.37466,658.164,11.37466,MR-A,45804,1469704-61-7,1469704-61-7,Photoredox catalyst,visible light mediated free radical reactions
2094,,,,SS336,500,82,0,0,1,,,0.5,Ethyl acetate,20,0.99517837,0.394575233,21,CF,0,CC1=CC(C2=CC=C(C)C=C2[Ir+3]345([N](C=C6)=C(C7=[N]5C=CC(C(C)(C)C)=C7)C=C6C(C)(C)C)[N](C=C8)=C(C9=CC=C(C)C=C94)C=C8C)=[N]3C=C1.F[P-](F)(F)(F)(F)F,CC1=CC(C2=CC=C(C)C=C2[Ir+3]345([N](C=C6)=C(C7=[N]5C=CC(C(C)(C)C)=C7)C=C6C(C)(C)C)[N](C=C8)=C(C9=CC=C(C)C=C94)C=C8C)=[N]3C=C1.F[P-](F)(F)(F)(F)F,metal_catalyst,O(C(C)=O)CC,88.106,0.71,0.45,902,6.02,15.8,5.3,7.2,98.5,970.075,13.19858,970.075,13.19858,MR-A,45804,1607469-49-7,1607469-49-7,Photoredox catalyst,visible light mediated free radical reactions
2095,,,,SS336,500,82,0,0,1,,,0.5,Ethyl acetate,20,0.99517837,0.273217909,21,CF,0,CC(c1cc(C(C)(C)C)c(O[Co]23Oc4c(C=[N]2[C@@H]5CCCC[C@H]5[N]3=C6)cc(C(C)(C)C)cc4C(C)(C)C)c6c1)(C)C,CC(c1cc(C(C)(C)C)c(O[Co]23Oc4c(C=[N]2[C@@H]5CCCC[C@H]5[N]3=C6)cc(C(C)(C)C)cc4C(C)(C)C)c6c1)(C)C,metal_catalyst,O(C(C)=O)CC,88.106,0.71,0.45,902,6.02,15.8,5.3,7.2,98.5,603.757,9.4095,603.757,9.4095,MR-A,45804,176763-62-5,176763-62-5,Salen complex,"asymmetric catalysis, oxidation, polymerization"
2096,,,,DM150,150,59,0,0,1,,,0.5,Ethyl acetate,30,0.022133376,0.958503459,21,CF,0,[H]O(c1c(/C=N/CC/N=C/c2ccccc23)cccc1)[Ni]O3[H],[H]O(c1c(/C=N/CC/N=C/c2ccccc23)cccc1)[Ni]O3[H],metal_catalyst,O(C(C)=O)CC,88.106,0.71,0.45,902,6.02,15.8,5.3,7.2,98.5,327.009,2.6333,327.009,2.6333,MR-A,45804,14167-20-5,14167-20-5,Salen complex,"asymmetric catalysis, oxidation, polymerization"
2097,,,,DM150,150,59,0,0,1,,,0.5,Ethyl acetate,30,0.022133376,0.98792531,21,CF,0,FC1=CC(F)=CC2=C1C3=CC=CC=[N]3[Ir]245([N]6=C(C(O5)=O)C=CC=C6)[N]7=CC=CC=C7C8=C4C=C(F)C=C8F,FC1=CC(F)=CC2=C1C3=CC=CC=[N]3[Ir]245([N]6=C(C(O5)=O)C=CC=C6)[N]7=CC=CC=C7C8=C4C=C(F)C=C8F,metal_catalyst,O(C(C)=O)CC,88.106,0.71,0.45,902,6.02,15.8,5.3,7.2,98.5,694.664,5.103,694.664,5.103,MR-A,45804,376367-93-0,376367-93-0,"Photocatalyst, Transition metal complex","C-H activation, dehydrogenation, hydrogen atom transfer reactions"
2098,,,,DM150,150,59,0,0,1,,,0.5,Ethyl acetate,30,0.022133376,0.850495477,21,CF,0,Fc1c(F)c(F)c(C(N=c(c2c(F)c(F)c(F)c(F)c23)n4c3=NC5=[N](C(c6c5c(F)c(F)c(F)c6F)=N7)[Cu]894)=[N]9C%10=Nc%11n8c7c%12c(F)c(F)c(F)c(F)c%11%12)c%10c1F,Fc1c(F)c(F)c(C(N=c(c2c(F)c(F)c(F)c(F)c23)n4c3=NC5=[N](C(c6c5c(F)c(F)c(F)c6F)=N7)[Cu]894)=[N]9C%10=Nc%11n8c7c%12c(F)c(F)c(F)c(F)c%11%12)c%10c1F,metal_catalyst,O(C(C)=O)CC,88.106,0.71,0.45,902,6.02,15.8,5.3,7.2,98.5,863.922,7.0739,863.922,7.0739,MR-A,45804,14916-87-1,14916-87-1,Transition metal complex,"photonic devices, optical devices"
2099,,,,DM150,150,59,0,0,1,,,0.5,Ethyl acetate,30,0.022133376,0.983661783,21,CF,0,N#Cc1c(n2c3ccccc3c4ccccc24)c(C#N)c(n5c6ccccc6c7ccccc57)c(Cl)c1n8c9ccccc9c%10ccccc8%10,N#Cc1c(n2c3ccccc3c4ccccc24)c(C#N)c(n5c6ccccc6c7ccccc57)c(Cl)c1n8c9ccccc9c%10ccccc8%10,organocatalyst,O(C(C)=O)CC,88.106,0.71,0.45,902,6.02,15.8,5.3,7.2,98.5,658.164,11.37466,658.164,11.37466,MR-A,45804,1469704-61-7,1469704-61-7,Photoredox catalyst,visible light mediated free radical reactions
2100,,,,DM150,150,59,0,0,1,,,0.5,Ethyl acetate,30,0.022133376,0.988602148,21,CF,0,CC1=CC(C2=CC=C(C)C=C2[Ir+3]345([N](C=C6)=C(C7=[N]5C=CC(C(C)(C)C)=C7)C=C6C(C)(C)C)[N](C=C8)=C(C9=CC=C(C)C=C94)C=C8C)=[N]3C=C1.F[P-](F)(F)(F)(F)F,CC1=CC(C2=CC=C(C)C=C2[Ir+3]345([N](C=C6)=C(C7=[N]5C=CC(C(C)(C)C)=C7)C=C6C(C)(C)C)[N](C=C8)=C(C9=CC=C(C)C=C94)C=C8C)=[N]3C=C1.F[P-](F)(F)(F)(F)F,metal_catalyst,O(C(C)=O)CC,88.106,0.71,0.45,902,6.02,15.8,5.3,7.2,98.5,970.075,13.19858,970.075,13.19858,MR-A,45804,1607469-49-7,1607469-49-7,Photoredox catalyst,visible light mediated free radical reactions
2101,,,,DM150,150,59,0,0,1,,,0.5,Ethyl acetate,30,0.022133376,0.749445765,21,CF,0,CC(c1cc(C(C)(C)C)c(O[Co]23Oc4c(C=[N]2[C@@H]5CCCC[C@H]5[N]3=C6)cc(C(C)(C)C)cc4C(C)(C)C)c6c1)(C)C,CC(c1cc(C(C)(C)C)c(O[Co]23Oc4c(C=[N]2[C@@H]5CCCC[C@H]5[N]3=C6)cc(C(C)(C)C)cc4C(C)(C)C)c6c1)(C)C,metal_catalyst,O(C(C)=O)CC,88.106,0.71,0.45,902,6.02,15.8,5.3,7.2,98.5,603.757,9.4095,603.757,9.4095,MR-A,45804,176763-62-5,176763-62-5,Salen complex,"asymmetric catalysis, oxidation, polymerization"
2102,,,,DM300,300,59,-37.5,0,0,,,0.5,Ethyl acetate,30,0.0725,0.954138635,21,CF,0,[H]O(c1c(/C=N/CC/N=C/c2ccccc23)cccc1)[Ni]O3[H],[H]O(c1c(/C=N/CC/N=C/c2ccccc23)cccc1)[Ni]O3[H],metal_catalyst,O(C(C)=O)CC,88.106,0.71,0.45,902,6.02,15.8,5.3,7.2,98.5,327.009,2.6333,327.009,2.6333,MR-A,45804,14167-20-5,14167-20-5,Salen complex,"asymmetric catalysis, oxidation, polymerization"
2103,,,,DM300,300,59,-37.5,0,0,,,0.5,Ethyl acetate,30,0.0725,0.996667155,21,CF,0,FC1=CC(F)=CC2=C1C3=CC=CC=[N]3[Ir]245([N]6=C(C(O5)=O)C=CC=C6)[N]7=CC=CC=C7C8=C4C=C(F)C=C8F,FC1=CC(F)=CC2=C1C3=CC=CC=[N]3[Ir]245([N]6=C(C(O5)=O)C=CC=C6)[N]7=CC=CC=C7C8=C4C=C(F)C=C8F,metal_catalyst,O(C(C)=O)CC,88.106,0.71,0.45,902,6.02,15.8,5.3,7.2,98.5,694.664,5.103,694.664,5.103,MR-A,45804,376367-93-0,376367-93-0,"Photocatalyst, Transition metal complex","C-H activation, dehydrogenation, hydrogen atom transfer reactions"
2104,,,,DM300,300,59,-37.5,0,0,,,0.5,Ethyl acetate,30,0.0725,0.847757013,21,CF,0,Fc1c(F)c(F)c(C(N=c(c2c(F)c(F)c(F)c(F)c23)n4c3=NC5=[N](C(c6c5c(F)c(F)c(F)c6F)=N7)[Cu]894)=[N]9C%10=Nc%11n8c7c%12c(F)c(F)c(F)c(F)c%11%12)c%10c1F,Fc1c(F)c(F)c(C(N=c(c2c(F)c(F)c(F)c(F)c23)n4c3=NC5=[N](C(c6c5c(F)c(F)c(F)c6F)=N7)[Cu]894)=[N]9C%10=Nc%11n8c7c%12c(F)c(F)c(F)c(F)c%11%12)c%10c1F,metal_catalyst,O(C(C)=O)CC,88.106,0.71,0.45,902,6.02,15.8,5.3,7.2,98.5,863.922,7.0739,863.922,7.0739,MR-A,45804,14916-87-1,14916-87-1,Transition metal complex,"photonic devices, optical devices"
2105,,,,DM300,300,59,-37.5,0,0,,,0.5,Ethyl acetate,30,0.0725,0.996985443,21,CF,0,N#Cc1c(n2c3ccccc3c4ccccc24)c(C#N)c(n5c6ccccc6c7ccccc57)c(Cl)c1n8c9ccccc9c%10ccccc8%10,N#Cc1c(n2c3ccccc3c4ccccc24)c(C#N)c(n5c6ccccc6c7ccccc57)c(Cl)c1n8c9ccccc9c%10ccccc8%10,organocatalyst,O(C(C)=O)CC,88.106,0.71,0.45,902,6.02,15.8,5.3,7.2,98.5,658.164,11.37466,658.164,11.37466,MR-A,45804,1469704-61-7,1469704-61-7,Photoredox catalyst,visible light mediated free radical reactions
2106,,,,DM300,300,59,-37.5,0,0,,,0.5,Ethyl acetate,30,0.0725,0.997504462,21,CF,0,CC1=CC(C2=CC=C(C)C=C2[Ir+3]345([N](C=C6)=C(C7=[N]5C=CC(C(C)(C)C)=C7)C=C6C(C)(C)C)[N](C=C8)=C(C9=CC=C(C)C=C94)C=C8C)=[N]3C=C1.F[P-](F)(F)(F)(F)F,CC1=CC(C2=CC=C(C)C=C2[Ir+3]345([N](C=C6)=C(C7=[N]5C=CC(C(C)(C)C)=C7)C=C6C(C)(C)C)[N](C=C8)=C(C9=CC=C(C)C=C94)C=C8C)=[N]3C=C1.F[P-](F)(F)(F)(F)F,metal_catalyst,O(C(C)=O)CC,88.106,0.71,0.45,902,6.02,15.8,5.3,7.2,98.5,970.075,13.19858,970.075,13.19858,MR-A,45804,1607469-49-7,1607469-49-7,Photoredox catalyst,visible light mediated free radical reactions
2107,,,,DM300,300,59,-37.5,0,0,,,0.5,Ethyl acetate,30,0.0725,0.839657844,21,CF,0,CC(c1cc(C(C)(C)C)c(O[Co]23Oc4c(C=[N]2[C@@H]5CCCC[C@H]5[N]3=C6)cc(C(C)(C)C)cc4C(C)(C)C)c6c1)(C)C,CC(c1cc(C(C)(C)C)c(O[Co]23Oc4c(C=[N]2[C@@H]5CCCC[C@H]5[N]3=C6)cc(C(C)(C)C)cc4C(C)(C)C)c6c1)(C)C,metal_catalyst,O(C(C)=O)CC,88.106,0.71,0.45,902,6.02,15.8,5.3,7.2,98.5,603.757,9.4095,603.757,9.4095,MR-A,45804,176763-62-5,176763-62-5,Salen complex,"asymmetric catalysis, oxidation, polymerization"
2108,,,,GMT-oNF-2,300,87,-8,0,0,,,0.5,Ethyl acetate,30,3.733,0.015604152,21,CF,0,[H]O(c1c(/C=N/CC/N=C/c2ccccc23)cccc1)[Ni]O3[H],[H]O(c1c(/C=N/CC/N=C/c2ccccc23)cccc1)[Ni]O3[H],metal_catalyst,O(C(C)=O)CC,88.106,0.71,0.45,902,6.02,15.8,5.3,7.2,98.5,327.009,2.6333,327.009,2.6333,MR-A,45804,14167-20-5,14167-20-5,Salen complex,"asymmetric catalysis, oxidation, polymerization"
2109,,,,GMT-oNF-2,300,87,-8,0,0,,,0.5,Ethyl acetate,30,3.733,0.029892315,21,CF,0,FC1=CC(F)=CC2=C1C3=CC=CC=[N]3[Ir]245([N]6=C(C(O5)=O)C=CC=C6)[N]7=CC=CC=C7C8=C4C=C(F)C=C8F,FC1=CC(F)=CC2=C1C3=CC=CC=[N]3[Ir]245([N]6=C(C(O5)=O)C=CC=C6)[N]7=CC=CC=C7C8=C4C=C(F)C=C8F,metal_catalyst,O(C(C)=O)CC,88.106,0.71,0.45,902,6.02,15.8,5.3,7.2,98.5,694.664,5.103,694.664,5.103,MR-A,45804,376367-93-0,376367-93-0,"Photocatalyst, Transition metal complex","C-H activation, dehydrogenation, hydrogen atom transfer reactions"
2110,,,,GMT-oNF-2,300,87,-8,0,0,,,0.5,Ethyl acetate,30,3.733,0.034118917,21,CF,0,Fc1c(F)c(F)c(C(N=c(c2c(F)c(F)c(F)c(F)c23)n4c3=NC5=[N](C(c6c5c(F)c(F)c(F)c6F)=N7)[Cu]894)=[N]9C%10=Nc%11n8c7c%12c(F)c(F)c(F)c(F)c%11%12)c%10c1F,Fc1c(F)c(F)c(C(N=c(c2c(F)c(F)c(F)c(F)c23)n4c3=NC5=[N](C(c6c5c(F)c(F)c(F)c6F)=N7)[Cu]894)=[N]9C%10=Nc%11n8c7c%12c(F)c(F)c(F)c(F)c%11%12)c%10c1F,metal_catalyst,O(C(C)=O)CC,88.106,0.71,0.45,902,6.02,15.8,5.3,7.2,98.5,863.922,7.0739,863.922,7.0739,MR-A,45804,14916-87-1,14916-87-1,Transition metal complex,"photonic devices, optical devices"
