id,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,solvent,permeance,pressure,temperature,solvent_smiles,solute_smiles,secondary_solute_smiles,solute_category,rejection,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,secondary_solute_ratio,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,membrane_DM300,membrane_GMT-oNF-2,membrane_NFX,membrane_PMPerformance,membrane_SS336,membrane,process_configuration_CF,process_configuration_DE,process_configuration,nlc_rejection,source
3195,500,82.0,0.0,0,1,Methyl tert-butyl ether,4.065274141,20.0,22.0,CC(C)(C)OC,CC1=NC(C)=CC=C1,CC1=NC(C)=CC=C1,Unknown,0.049537262,107.15599999999996,1.69844,107.15599999999996,1.69844,0.5,88.15,1.06,0.36,740.0,2.6,14.8,4.3,5.0,119.8,0,0,0,0,1,SS336,1,0,CF,0.021608215257003353,nf10k
3196,300,59.0,-37.5,0,0,Methanol,1.54,10.0,22.0,CO,C1=CC2=C(C=CN2)C=C1Cl,C1=CC2=C(C=CN2)C=C1Cl,Unknown,0.456465122,151.59599999999998,2.8213,151.59599999999998,2.8213,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,DM300,1,0,CF,0.2639742980242229,nf10k
3197,300,59.0,-37.5,0,0,Methanol,1.23,20.0,22.0,CO,NC12CC3CC(CC(C3)C1)C2,NC12CC3CC(CC(C3)C1)C2,Unknown,0.94,151.253,1.9139,151.253,1.9139,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,DM300,1,0,CF,1.2146701649892326,nf10k
3198,300,87.0,-8.0,0,0,Ethyl acetate,3.897707231,20.0,22.0,O(C(C)=O)CC,C#Cc1ccc(C)cc1,C#Cc1ccc(C)cc1,Unknown,0.040691673,116.16299999999998,1.97632,116.16299999999998,1.97632,0.5,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,1,0,0,0,GMT-oNF-2,1,0,CF,0.01758930527712819,nf10k
3199,500,82.0,0.0,0,1,Acetonitrile,2.328042328,20.0,22.0,C(C)#N,CC(CC1=CC=C(C(C(O)=O)C)C=C1)C,CC(CC1=CC=C(C(C(O)=O)C)C=C1)C,Unknown,0.463798202,206.28499999999997,3.0732000000000017,206.28499999999997,3.0732000000000017,0.5,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,1,SS336,1,0,CF,0.2698625424289148,nf10k
3200,300,59.0,-37.5,0,0,2-Methyltetrahydrofuran,0.43,20.0,22.0,CC1CCCO1,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN,Unknown,0.802835514,408.88200000000035,2.2663,408.88200000000035,2.2663,0.5,86.134,0.16,0.47,854.0,7.0,16.9,5.0,4.3,100.2,1,0,0,0,0,DM300,1,0,CF,0.7029741748568494,nf10k
3201,300,59.0,-37.5,0,0,Methanol,1.54,10.0,22.0,CO,IC1=CC(I)=CC=C1,IC1=CC(I)=CC=C1,Unknown,0.34,329.906,2.8958000000000013,329.906,2.8958000000000013,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,DM300,1,0,CF,0.1797985405143598,nf10k
3202,300,59.0,-37.5,0,0,Methanol,1.23,20.0,22.0,CO,CC1=NC(N)=CC=C1Br,CC1=NC(N)=CC=C1Br,Unknown,0.64,187.03999999999996,1.73472,187.03999999999996,1.73472,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,DM300,1,0,CF,0.44249279809434205,nf10k
3203,300,59.0,-37.5,0,0,Toluene,0.26,20.0,22.0,CC1=CC=CC=C1,CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1,CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1,Unknown,0.742687839,361.485,5.771680000000005,361.485,5.771680000000005,0.5,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,1,0,0,0,0,DM300,1,0,CF,0.5878551473269907,nf10k
3204,500,82.0,0.0,0,1,Acetonitrile,2.328042328,20.0,22.0,C(C)#N,C1=CC2=C(C=CC(=C2)I)N=C1,C1=CC2=C(C=CC(=C2)I)N=C1,Unknown,-0.029826575,255.058,2.8394000000000013,255.058,2.8394000000000013,0.5,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,1,SS336,1,0,CF,-0.013185606257490797,nf10k
3205,300,59.0,-37.5,0,0,Toluene,0.26,20.0,22.0,CC1=CC=CC=C1,C1(C2=CC=NC=C2)=CC=NC=C1,C1(C2=CC=NC=C2)=CC=NC=C1,Unknown,-0.107465356,156.188,2.1435999999999993,156.188,2.1435999999999993,0.5,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,1,0,0,0,0,DM300,1,0,CF,-0.04472212421356705,nf10k
3206,500,82.0,0.0,0,1,Acetone,2.314814815,20.0,22.0,CC(=O)C,CC1=CC=C(C=C1)I,CC1=CC=C(C=C1)I,Unknown,-0.082120933,218.03699999999998,2.5996200000000007,218.03699999999998,2.5996200000000007,0.5,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,0,1,SS336,1,0,CF,-0.03467694933303058,nf10k
3207,300,59.0,-37.5,0,0,Dimethylformamide,0.9,20.0,22.0,O=CN(C)C,O=C1CC(C2=CC=CC=C2)OC3=C1C=CC=C3,O=C1CC(C2=CC=CC=C2)OC3=C1C=CC=C3,Unknown,0.417476517,224.259,3.3931000000000022,224.259,3.3931000000000022,0.5,73.095,-1.01,0.92,944.0,36.7,17.4,13.7,11.3,77.0,1,0,0,0,0,DM300,1,0,CF,0.23394166175725095,nf10k
3208,300,59.0,-37.5,0,0,Ethanol,0.7,40.0,25.0,C(C)O,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(CC(C(C)(C)C(C5=CC=CC=C5)(C)C)C6=CC=CC=C6)C7=CC=CC=C7,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(CC(C(C)(C)C(C5=CC=CC=C5)(C)C)C6=CC=CC=C6)C7=CC=CC=C7,Unknown,0.982,787.1880000000001,16.663599999999967,787.1880000000001,16.663599999999967,0.5,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,1,0,0,0,0,DM300,1,0,CF,1.7212463990471707,nf10k
3209,300,59.0,-37.5,0,0,Ethanol,1.03,40.0,25.0,C(C)O,C1=CC(=C(C=C1CC(C(=O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O,C1=CC(=C(C=C1CC(C(=O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O,Unknown,0.947,360.31800000000004,1.7613000000000012,360.31800000000004,1.7613000000000012,0.5,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,1,0,0,0,0,DM300,1,0,CF,1.2676062401770312,nf10k
3210,300,59.0,-37.5,0,0,2-Methyltetrahydrofuran,0.43,20.0,22.0,CC1CCCO1,OCCC1=C2C=CC=CC2=CC3=CC=CC=C13,OCCC1=C2C=CC=CC2=CC3=CC=CC=C13,Unknown,0.767329929,222.28699999999998,3.527800000000002,222.28699999999998,3.527800000000002,0.5,86.134,0.16,0.47,854.0,7.0,16.9,5.0,4.3,100.2,1,0,0,0,0,DM300,1,0,CF,0.6313969094816292,nf10k
3211,300,87.0,-8.0,0,0,Toluene,4.285714286,20.0,22.0,CC1=CC=CC=C1,CC(C)(CC(=C)C1=CC=CC=C1)C2=CC=CC=C2,CC(C)(CC(=C)C1=CC=CC=C1)C2=CC=CC=C2,Unknown,0.103002884,236.35800000000003,5.067700000000004,236.35800000000003,5.067700000000004,0.5,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,1,0,0,0,GMT-oNF-2,1,0,CF,0.046725058106968545,nf10k
3212,300,87.0,-8.0,0,0,Acetonitrile,2.142857143,20.0,22.0,C(C)#N,CC1=NC2=CC(=C(C=C2N1)Cl)Cl,CC1=NC2=CC(=C(C=C2N1)Cl)Cl,Unknown,0.328180712,201.05599999999998,3.1781200000000007,201.05599999999998,3.1781200000000007,0.5,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,1,0,0,0,GMT-oNF-2,1,0,CF,0.1721015669249228,nf10k
3213,300,59.0,-37.5,0,0,Methanol,1.54,10.0,22.0,CO,O=C([C@H](C1=CC2=CC=C(OC)C=C2C=C1)C)O,O=C([C@H](C1=CC2=CC=C(OC)C=C2C=C1)C)O,Unknown,0.98,230.26299999999998,3.036500000000001,230.26299999999998,3.036500000000001,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,DM300,1,0,CF,1.6777807052660803,nf10k
3214,500,82.0,0.0,0,1,Acetonitrile,2.328042328,20.0,22.0,C(C)#N,O=C(C1=CC=CC=C1)CBr,O=C(C1=CC=CC=C1)CBr,Unknown,0.017794056,199.04699999999997,2.2642000000000007,199.04699999999997,2.2642000000000007,0.5,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,1,SS336,1,0,CF,0.007355504573801946,nf10k
3215,300,87.0,-8.0,0,0,Toluene,4.285714286,20.0,22.0,CC1=CC=CC=C1,C1=CC=C(C=C1)C(CO)O,C1=CC=C(C=C1)C(CO)O,Unknown,0.030406703,138.16599999999997,0.7122999999999999,138.16599999999997,0.7122999999999999,0.5,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,1,0,0,0,GMT-oNF-2,1,0,CF,0.012962712285068989,nf10k
3216,300,59.0,-37.5,0,0,Methanol,1.54,10.0,22.0,CO,C1=CC2=C(C=CC=C2N)C(=C1)N,C1=CC2=C(C=CC=C2N)C(=C1)N,Unknown,0.57,158.20399999999998,2.0041999999999995,158.20399999999998,2.0041999999999995,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,DM300,1,0,CF,0.36552272983926837,nf10k
3217,300,87.0,-8.0,0,0,Methanol,0.101115447,10.0,22.0,CO,C1=CC=C(C=C1)NC(=O)C2=C(C=CC(=C2)Cl)O,C1=CC=C(C=C1)NC(=O)C2=C(C=CC(=C2)Cl)O,Unknown,0.425269832,247.68099999999998,3.2979000000000007,247.68099999999998,3.2979000000000007,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,GMT-oNF-2,1,0,CF,0.23978101311450303,nf10k
3218,300,59.0,-37.5,0,0,2-propanol,0.066137566,20.0,22.0,C(C)(C)O,CC1=C(OC)C=C(C)C(Br)=C1,CC1=C(OC)C=C(C)C(Br)=C1,Unknown,0.43052719,215.08999999999997,3.0745400000000016,215.08999999999997,3.0745400000000016,0.5,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,1,0,0,0,0,DM300,1,0,CF,0.24376505019119576,nf10k
3219,300,59.0,-37.5,0,0,Methanol,1.54,10.0,22.0,CO,O=C(O)[C@H]1NC[C@H](C2CCCCC2)C1,O=C(O)[C@H]1NC[C@H](C2CCCCC2)C1,Unknown,0.99,197.27799999999993,1.6293999999999993,197.27799999999993,1.6293999999999993,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,DM300,1,0,CF,1.9586073148417746,nf10k
3220,500,82.0,0.0,0,1,Ethanol,0.244542261,20.0,22.0,C(C)O,c1ccc2c(c1)Cc1ccccc1-2,c1ccc2c(c1)Cc1ccccc1-2,Unknown,0.00776418,166.22299999999998,3.2578000000000014,166.22299999999998,3.2578000000000014,0.5,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,0,1,SS336,1,0,CF,0.0029476264636016493,nf10k
3221,500,82.0,0.0,0,1,Methanol,0.179221384,10.0,22.0,CO,CCOC1=CC=C(C=C1)OCC,CCOC1=CC=C(C=C1)OCC,Unknown,-0.03613439,166.21999999999994,2.484,166.21999999999994,2.484,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,1,SS336,1,0,CF,-0.015835035129498652,nf10k
3222,500,82.0,0.0,0,1,Acetonitrile,2.328042328,20.0,22.0,C(C)#N,COC1=CC=C(C=C1)OC,COC1=CC=C(C=C1)OC,Unknown,-0.014346011,138.16599999999997,1.7038,138.16599999999997,1.7038,0.5,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,1,SS336,1,0,CF,-0.006614066939228801,nf10k
3223,500,82.0,0.0,0,1,Methanol,0.179221384,10.0,22.0,CO,C1=CC2=C(C=CN2)C(=C1)Br,C1=CC2=C(C=CN2)C(=C1)Br,Unknown,0.227093852,196.04699999999997,2.9304000000000006,196.04699999999997,2.9304000000000006,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,1,SS336,1,0,CF,0.11131170324097407,nf10k
3224,500,82.0,0.0,0,1,Ethyl acetate,2.439741329,20.0,22.0,O(C(C)=O)CC,CC1=CC=CC2=CC=CC=C12,CC1=CC=CC2=CC=CC=C12,Unknown,0.079236723,142.201,3.148220000000002,142.201,3.148220000000002,0.5,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,0,0,0,1,SS336,1,0,CF,0.03538059813594009,nf10k
3225,300,59.0,-37.5,0,0,Acetone,1.69,20.0,22.0,CC(=O)C,N#CC1=CC(F)=CC(F)=C1,N#CC1=CC(F)=CC(F)=C1,Unknown,0.665838995,139.104,1.83648,139.104,1.83648,0.5,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,1,0,0,0,0,DM300,1,0,CF,0.47474651599185247,nf10k
3226,300,59.0,-37.5,0,0,Methanol,1.23,20.0,22.0,CO,OC1=CC=CC=C1C2=CC=CC=C2,OC1=CC=CC=C1C2=CC=CC=C2,Unknown,0.82,170.211,3.0592000000000015,170.211,3.0592000000000015,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,DM300,1,0,CF,0.7423214251308153,nf10k
3227,300,87.0,-8.0,0,0,Acetonitrile,2.142857143,20.0,22.0,C(C)#N,CC1=C(OC)C=C(C)C(Br)=C1,CC1=C(OC)C=C(C)C(Br)=C1,Unknown,-0.12214721,215.08999999999997,3.0745400000000016,215.08999999999997,3.0745400000000016,0.5,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,1,0,0,0,GMT-oNF-2,1,0,CF,-0.05043668262005784,nf10k
3228,500,82.0,0.0,0,1,Methanol,0.179221384,10.0,22.0,CO,C1COC2=C(C=CC=C2O1)N,C1COC2=C(C=CC=C2O1)N,Unknown,0.05848954,151.16499999999996,1.0399999999999998,151.16499999999996,1.0399999999999998,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,1,SS336,1,0,CF,0.025713821286548273,nf10k
3229,300,87.0,-8.0,0,0,Methanol,0.101115447,10.0,22.0,CO,NC1=CC(OC)=CC(OC)=C1,NC1=CC(OC)=CC(OC)=C1,Unknown,-0.077228441,153.18099999999998,1.286,153.18099999999998,1.286,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,GMT-oNF-2,1,0,CF,-0.03271078325820243,nf10k
3230,300,59.0,-37.5,0,0,Methanol,1.54,10.0,22.0,CO,O=C1OC2=C(C=CC(N(CC)CC)=C2)C(C)=C1,O=C1OC2=C(C=CC(N(CC)CC)=C2)C(C)=C1,Unknown,0.97,231.29499999999996,2.9476200000000015,231.29499999999996,2.9476200000000015,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,DM300,1,0,CF,1.508638306165727,nf10k
3231,500,82.0,0.0,0,1,2-propanol,0.081400081,20.0,22.0,C(C)(C)O,C1=CC=C(C=C1)C(CBr)O,C1=CC=C(C=C1)C(CBr)O,Unknown,-0.267888246,201.063,2.114900000000001,201.063,2.114900000000001,0.5,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,0,0,0,1,SS336,1,0,CF,-0.10342337443298169,nf10k
3232,300,59.0,-37.5,0,0,Methanol,1.23,20.0,22.0,CO,C#Cc1ccc(C)cc1,C#Cc1ccc(C)cc1,Unknown,0.92,116.16299999999998,1.97632,116.16299999999998,1.97632,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,DM300,1,0,CF,1.0915149811213505,nf10k
3233,300,59.0,-37.5,0,0,Ethyl acetate,0.27,20.0,22.0,O(C(C)=O)CC,OC(CC1=C(C=CC=C1)NC2=C(C=CC=C2Cl)Cl)=O,OC(CC1=C(C=CC=C1)NC2=C(C=CC=C2Cl)Cl)=O,Unknown,0.811449489,296.153,4.364100000000001,296.153,4.364100000000001,0.5,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,1,0,0,0,0,DM300,1,0,CF,0.7222750404426054,nf10k
3234,300,59.0,-37.5,0,0,Ethyl acetate,0.27,20.0,22.0,O(C(C)=O)CC,OC1=CC(C)=CC=C1C,OC1=CC(C)=CC=C1C,Unknown,0.289898559,122.16699999999997,2.0090399999999997,122.16699999999997,2.0090399999999997,0.5,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,1,0,0,0,0,DM300,1,0,CF,0.1480684412898206,nf10k
3235,500,82.0,0.0,0,1,Acetone,2.314814815,20.0,22.0,CC(=O)C,C1(C2=CC=CC=C2)=NC=CN1,C1(C2=CC=CC=C2)=NC=CN1,Unknown,0.272396225,144.17700000000002,2.0766999999999993,144.17700000000002,2.0766999999999993,0.5,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,0,1,SS336,1,0,CF,0.1375085829466667,nf10k
3236,300,59.0,-37.5,0,0,Acetone,1.69,20.0,22.0,CC(=O)C,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CCl)OC(=O)C5=CC=CO5)C)O)Cl)C,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CCl)OC(=O)C5=CC=CO5)C)O)Cl)C,Unknown,0.993485507,521.4370000000001,4.8692000000000055,521.4370000000001,4.8692000000000055,0.5,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,1,0,0,0,0,DM300,1,0,CF,2.124100315773035,nf10k
3237,500,82.0,0.0,0,1,Methanol,0.179221384,10.0,22.0,CO,CC(=O)NC1=CC=C(C=C1)O,CC(=O)NC1=CC=C(C=C1)O,Unknown,0.624263831,151.165,1.3505999999999998,151.165,1.3505999999999998,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,1,SS336,1,0,CF,0.4239626828414379,nf10k
3238,500,82.0,0.0,0,1,Acetone,2.314814815,20.0,22.0,CC(=O)C,O=[N+](C1=C(Br)SC(Br)=C1[N+]([O-])=O)[O-],O=[N+](C1=C(Br)SC(Br)=C1[N+]([O-])=O)[O-],Unknown,-0.044124008,331.9290000000001,3.0895000000000006,331.9290000000001,3.0895000000000006,0.5,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,0,1,SS336,1,0,CF,-0.019167824222072652,nf10k
3239,500,82.0,0.0,0,1,Acetonitrile,2.328042328,20.0,22.0,C(C)#N,CNCC[C@@H](C1=CC=CS1)OC2=CC=CC3=CC=CC=C32.Cl,CNCC[C@@H](C1=CC=CS1)OC2=CC=CC3=CC=CC=C32.Cl,Unknown,0.518787234,333.88399999999996,5.052700000000004,333.88399999999996,5.052700000000004,0.5,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,1,SS336,1,0,CF,0.3167612963850121,nf10k
3240,500,82.0,0.0,0,1,Ethanol,0.244542261,20.0,22.0,C(C)O,NC1=CC=C(OC)C=C1,NC1=CC=C(OC)C=C1,Unknown,0.008341065,123.15499999999999,1.2774,123.15499999999999,1.2774,0.5,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,0,1,SS336,1,0,CF,0.0031999439427723656,nf10k
3241,300,59.0,-37.5,0,0,Ethyl acetate,0.27,20.0,22.0,O(C(C)=O)CC,CC(C)C1=CC(=CC(=C1)C(C)C)C(C)C,CC(C)C1=CC(=CC(=C1)C(C)C)C(C)C,Unknown,0.611045562,204.35699999999997,5.056800000000004,204.35699999999997,5.056800000000004,0.5,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,1,0,0,0,0,DM300,1,0,CF,0.40898613266864947,nf10k
3242,300,59.0,-37.5,0,0,Acetonitrile,1.38,20.0,22.0,C(C)#N,COC1=CC(C2=CC=CC(OC)=C2)=CC=C1,COC1=CC(C2=CC=CC(OC)=C2)=CC=C1,Unknown,0.913108208,214.26399999999998,3.370800000000002,214.26399999999998,3.370800000000002,0.5,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,1,0,0,0,0,DM300,1,0,CF,1.0560516807345455,nf10k
3243,300,59.0,-37.5,0,0,Ethanol,0.85,20.0,22.0,C(C)O,C1=CC=C(C=C1)C(CO)O,C1=CC=C(C=C1)C(CO)O,Unknown,0.403812534,138.16599999999997,0.7122999999999999,138.16599999999997,0.7122999999999999,0.5,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,1,0,0,0,0,DM300,1,0,CF,0.22388931599081727,nf10k
3244,300,59.0,-37.5,0,0,n-Heptane,0.225,20.0,22.0,CCCCCCC,O=C(C1=CC=CC=C1)C2=CC=C(OC)C=C2O,O=C(C1=CC=CC=C1)C2=CC=C(OC)C=C2O,Unknown,-0.162690874,228.24699999999999,2.6318000000000006,228.24699999999999,2.6318000000000006,0.5,100.205,4.39,0.39,684.0,1.92,15.3,0.0,0.0,147.4,1,0,0,0,0,DM300,1,0,CF,-0.06583762847028791,nf10k
3245,300,59.0,-37.5,0,0,Acetonitrile,1.38,20.0,22.0,C(C)#N,C1=CC=C(C=C1)NC2=CC=CC3=CC=CC=C32,C1=CC=C(C=C1)NC2=CC=CC3=CC=CC=C32,Unknown,0.958563222,219.287,4.583400000000002,219.287,4.583400000000002,0.5,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,1,0,0,0,0,DM300,1,0,CF,1.37225759720095,nf10k
3246,300,87.0,-8.0,0,0,n-Heptane,7.156084656,20.0,22.0,CCCCCCC,OC1=CC(C)=CC=C1C,OC1=CC(C)=CC=C1C,Unknown,-0.140539962,122.16699999999997,2.0090399999999997,122.16699999999997,2.0090399999999997,0.5,100.205,4.39,0.39,684.0,1.92,15.3,0.0,0.0,147.4,0,1,0,0,0,GMT-oNF-2,1,0,CF,-0.05749111948135993,nf10k
3247,300,87.0,-8.0,0,0,Ethyl acetate,3.897707231,20.0,22.0,O(C(C)=O)CC,CCCC1=CC=CC=C1,CCCC1=CC=CC=C1,Unknown,-0.034079922,120.19499999999995,2.639100000000001,120.19499999999995,2.639100000000001,0.5,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,1,0,0,0,GMT-oNF-2,1,0,CF,-0.014973884424359268,nf10k
3248,300,59.0,-37.5,0,0,Dimethylformamide,0.9,20.0,22.0,O=CN(C)C,C(#Cc1ccccc1)c1ccccc1,C(#Cc1ccccc1)c1ccccc1,Unknown,0.577748423,178.234,3.086400000000001,178.234,3.086400000000001,0.5,73.095,-1.01,0.92,944.0,36.7,17.4,13.7,11.3,77.0,1,0,0,0,0,DM300,1,0,CF,0.3734014150710719,nf10k
3249,300,59.0,-37.5,0,0,Methanol,1.23,20.0,22.0,CO,FC(F)(F)C(C1=CC=C(C=C1)N)(C2=CC=C(C=C2)N)C(F)(F)F,FC(F)(F)C(C1=CC=C(C=C1)N)(C2=CC=C(C=C2)N)C(F)(F)F,Unknown,0.84,334.26300000000003,4.261700000000001,334.26300000000003,4.261700000000001,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,DM300,1,0,CF,0.7931741239681502,nf10k
3250,300,87.0,-8.0,0,0,Acetone,2.065696649,20.0,22.0,CC(=O)C,CC1=CC(NS(=O)(C2=CC=C(C=C2)N)=O)=NO1,CC1=CC(NS(=O)(C2=CC=C(C=C2)N)=O)=NO1,Unknown,0.914311958,253.28300000000002,1.3660199999999998,253.28300000000002,1.3660199999999998,0.5,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,1,0,0,0,GMT-oNF-2,1,0,CF,1.0620408062329836,nf10k
3251,300,59.0,-37.5,0,0,Dimethylformamide,0.9,20.0,22.0,O=CN(C)C,O=C(C1=CC=C2C=C(C(OC)=O)C=CC2=C1)OC,O=C(C1=CC=C2C=C(C(OC)=O)C=CC2=C1)OC,Unknown,0.452912727,244.24599999999998,2.4130000000000003,244.24599999999998,2.4130000000000003,0.5,73.095,-1.01,0.92,944.0,36.7,17.4,13.7,11.3,77.0,1,0,0,0,0,DM300,1,0,CF,0.2611502824562513,nf10k
3252,300,87.0,-8.0,0,0,Toluene,4.285714286,20.0,22.0,CC1=CC=CC=C1,OC1CCCC2=C1C=CC=C2,OC1CCCC2=C1C=CC=C2,Unknown,0.031712676,148.20499999999998,2.0563000000000002,148.20499999999998,2.0563000000000002,0.5,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,1,0,0,0,GMT-oNF-2,1,0,CF,0.013547466776620564,nf10k
3253,500,82.0,0.0,0,1,Acetonitrile,2.328042328,20.0,22.0,C(C)#N,C1=CC2=C(C=CN2)C=C1F,C1=CC2=C(C=CN2)C=C1F,Unknown,0.147609147,135.14099999999996,2.3069999999999995,135.14099999999996,2.3069999999999995,0.5,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,1,SS336,1,0,CF,0.06885201640161337,nf10k
3254,300,59.0,-37.5,0,0,2-Methyltetrahydrofuran,0.43,20.0,22.0,CC1CCCO1,O=C1NC2=C(C=CC=C2F)C1=O,O=C1NC2=C(C=CC=C2F)C1=O,Unknown,0.369464044,165.12299999999996,0.9604999999999999,165.12299999999996,0.9604999999999999,0.5,86.134,0.16,0.47,854.0,7.0,16.9,5.0,4.3,100.2,1,0,0,0,0,DM300,1,0,CF,0.1996019181920154,nf10k
3255,500,82.0,0.0,0,1,Acetone,0.73,40.0,25.0,CC(=O)C,CCCCCCCCCCCCCCCC(OCC(COC(CCCCCCCCCCCCCCC)=O)OC(CCCCCCCCCCCCCCC)=O)=O,CCCCCCCCCCCCCCCC(OCC(COC(CCCCCCCCCCCCCCC)=O)OC(CCCCCCCCCCCCCCC)=O)=O,Unknown,0.868,807.3389999999996,16.428499999999964,807.3389999999996,16.428499999999964,0.5,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,0,1,SS336,0,1,DE,0.8761483590329142,nf10k
